stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,mod_value,target_list/0,wave_data/0/wave_path,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type
6211022,wave_tower_default_011,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Day,ibg_tower_001,9,15,12,,1310030121.0,path_grd_close_elite1_801,path_grd_far_small_033,7.0,path_grd_mid_small_058,7.0,path_fly_mid_elite1_802,0.0,path_grd_far_small_044,6.0,,,,,,,,,3220030121,Dash,3220030121.0,Dash,2220040121.0,Jump,2320050221.0,Jump,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220040121.0,Dash,3220030121.0,Dash,3220030121.0,Dash,3220030121.0,Dash,2220040121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Drop,1310030121.0,Drop,2220030121.0,Jump,2220030121.0,Jump,2220030121.0,Jump,2220040121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211023,wave_tower_default_011,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Day,ibg_tower_001,0,15,18,,3310010121.0,path_grd_mid_small_037,path_grd_far_small_041,7.0,path_fly_far_small_031,,path_fly_mid_elite2_805,0.0,path_grd_far_small_044,,,,,,,,,,3220060121,Dash,2220040121.0,Dash,3220060121.0,Dash,1320040221.0,Dash,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,2220050121.0,Dash,1210010121.0,Drop,1210010121.0,Drop,1210010121.0,Drop,3210030121.0,Drop,1210010121.0,Jump,1210010121.0,Jump,3210030121.0,Drop,3310010121.0,Drop,3220060121.0,Dash,2220040121.0,Dash,3220060121.0,Dash,2220040121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211024,wave_tower_default_011,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Day,ibg_tower_001,0,36,0,,1320060121.0,path_grd_mid_small_055,path_grd_mid_elite3_814,,path_grd_mid_small_011,8.0,path_grd_mid_elite3_814,0.0,path_grd_mid_small_043,8.0,,,,,,,,,2220010121,Drop,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,2220020121.0,Dash,3320010221.0,Dash,2220040121.0,Dash,1320060221.0,Dash,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,2220020121.0,Dash,3320010221.0,Dash,2220040121.0,Drop,1320060121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211025,wave_tower_default_011,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Day,ibg_tower_basedefense_001,0,63,0,normal,,path_grd_mid_small_068,path_grd_mid_small_043,,path_grd_mid_small_061,5.0,path_grd_mid_elite2_808,4.0,path_grd_mid_small_070,10.0,path_grd_mid_special_025,7.0,path_grd_mid_small_075,3.0,path_grd_mid_elite2_808,8.0,,,1220020121,Drop,1220020121.0,Drop,1220020121.0,Drop,2320020221.0,Drop,1220020121.0,Dash,2220010121.0,Dash,2220040121.0,Drop,2320070221.0,Drop,1220020121.0,Dash,1220020121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,1220020121.0,Dash,2220010121.0,Dash,2320020221.0,Drop,2320070221.0,Drop,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Drop,1220020121.0,Jump,2120010121.0,Jump,2220010121.0,Jump,2220040121.0,Jump,2220010121.0,Dash,2220040121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,1220020121.0,Drop,2220010121.0,Drop,2320020221.0,Drop,2320070121.0,Drop,,,,,,,,
6211026,wave_tower_default_011,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Day,ibg_tower_001,0,21,21,,3320020121.0,path_grd_mid_small_043,path_grd_mid_elite1_802,5.0,path_grd_far_small_071,10.0,path_grd_mid_small_049,0.0,path_grd_far_elite1_803,7.0,path_grd_far_small_044,9.0,,,,,,,1220040121,Dash,3220070121.0,Dash,1220040121.0,Dash,3220070121.0,Dash,3120010121.0,Dash,3120010121.0,Dash,3220070121.0,Drop,3320020221.0,Drop,1220040121.0,Drop,1220040121.0,Drop,1220040121.0,Drop,3220070121.0,Jump,1220040121.0,Drop,1220040121.0,Drop,1220040121.0,Drop,3320080221.0,Drop,1220040121.0,Dash,1220040121.0,Dash,3220070121.0,Drop,3320020121.0,Drop,1220040121.0,Dash,3220070121.0,Dash,1220040121.0,Dash,3220070121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6211027,wave_tower_default_011,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Day,ibg_tower_001,0,48,0,,1320060121.0,path_fly_mid_small_036,path_grd_mid_elite1_802,7.0,path_grd_mid_small_058,7.0,path_fly_mid_small_030,8.0,path_fly_mid_small_050,0.0,path_grd_mid_elite1_802,,path_grd_mid_small_012,5.0,,,,,2210010121,Dash,2210010121.0,Dash,2210010121.0,Jump,3210030121.0,Jump,2220030121.0,Dash,2220030121.0,Dash,3220020121.0,Dash,2320050221.0,Jump,2220010121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Dash,1210010121.0,Dash,1210010121.0,Dash,3210030121.0,Drop,1210010121.0,Dash,1210030121.0,Jump,1210030121.0,Jump,1210030121.0,Jump,2310050221.0,Jump,2220030121.0,Jump,2220030121.0,Jump,2220040121.0,Drop,1320060121.0,Drop,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,,,,,,,,,,,,,,,,
6211028,wave_tower_default_011,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Day,ibg_tower_001,0,54,0,,2320020121.0,path_grd_mid_special_025,path_fly_mid_small_036,7.0,path_grd_mid_small_058,7.0,path_fly_mid_small_042,,path_fly_mid_small_030,0.0,path_grd_mid_elite1_802,,path_grd_mid_small_043,,,,,,1120010121,Jump,1120010121.0,Jump,3220020121.0,Drop,3320050221.0,Drop,3210030121.0,Dash,2210040121.0,Dash,3210010121.0,Dash,2210040121.0,Dash,3220030121.0,Dash,3220030121.0,Dash,3220030121.0,Dash,2220040121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Drop,3210010121.0,Drop,1210010121.0,Drop,1210010121.0,Drop,2210040121.0,Drop,2310050221.0,Drop,3220030121.0,Dash,3220030121.0,Dash,2220040121.0,Drop,2320020121.0,Jump,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220040121.0,Dash,,,,,,,,,,,,,,,,
6211029,wave_tower_default_011,Defense,90,8,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Day,ibg_tower_defense_001,0,54,12,20,,path_grd_mid_elite1_802,path_fly_mid_small_050,9.0,path_grd_far_small_044,,path_grd_mid_elite1_802,4.0,path_grd_mid_elite1_802,10.0,path_fly_mid_small_050,10.0,path_grd_far_small_041,,path_grd_mid_small_075,10.0,path_fly_mid_elite1_802,12.0,2220010121,Normal,1220060121.0,Normal,1220060121.0,Normal,2320010221.0,Normal,1210020121.0,Normal,1210020121.0,Normal,1210030121.0,Dash,1210040121.0,Dash,2220010121.0,Normal,1220060121.0,Normal,2220010121.0,Normal,1220060121.0,Normal,2220010121.0,Dash,1220060121.0,Normal,1220060121.0,Dash,2320010121.0,Normal,2220010121.0,Dash,1220060121.0,Normal,1220060121.0,Normal,2320010221.0,Normal,1210020121.0,Normal,1210020121.0,Normal,1210030121.0,Dash,1210040121.0,Dash,2220010121.0,Normal,1220060121.0,Normal,2220010121.0,Normal,1220060121.0,Normal,2220010121.0,Drop,2220010121.0,Drop,1220060121.0,Normal,1220060121.0,Normal,1210020121.0,Normal,1210030121.0,Normal,2320010121.0,Normal,1210040121.0,Normal
6211030,wave_tower_default_011,Campaign,180,5,False,False,point_grd_landeater_01,point_fly_landeater_01,sbg_iceland_b_001,IceLand,Day,ibg_iceland_001,1,0,0,,2520010121.0,b_g_landeater_01,,,,,,,,,,,,,,,,,2520010121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211031,wave_tower_default_011,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Day,ibg_tower_001,18,15,9,,2310020131.0,path_grd_close_small_048,path_fly_mid_elite1_802,,path_fly_mid_small_050,,path_grd_close_small_054,7.0,path_fly_far_elite1_803,0.0,path_fly_close_small_029,6.0,,,,,,,1220040131,Jump,1220040131.0,Jump,1220040131.0,Jump,1220040131.0,Jump,3210040131.0,Dash,3210040131.0,Dash,3210030131.0,Drop,2310020231.0,Drop,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,3210030131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,2210010131.0,Dash,2210010131.0,Dash,3210030131.0,Drop,2310020131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
6211032,wave_tower_default_011,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Day,ibg_tower_001,0,48,12,,2320050131.0,path_grd_far_small_003,path_grd_mid_elite1_802,7.0,path_fly_mid_special_016,4.0,path_grd_mid_elite1_802,0.0,path_grd_far_small_044,10.0,path_grd_mid_special_025,,,,,,,,2220010131,Drop,2220010131.0,Drop,3220060131.0,Dash,3220060131.0,Dash,2220010131.0,Jump,2220010131.0,Jump,3220060131.0,Drop,2320050231.0,Drop,3110010131.0,Drop,3110010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,2220010131.0,Dash,2220010131.0,Dash,3220060131.0,Drop,2320050131.0,Drop,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,3120010131.0,Jump,3120010131.0,Jump,3120010131.0,Drop,3120010131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
6211033,wave_tower_default_011,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Day,ibg_tower_001,24,12,0,,1320060131.0,path_grd_mid_small_055,path_grd_close_elite1_801,7.0,path_grd_close_small_010,,path_grd_close_elite1_801,0.0,path_grd_mid_small_073,6.0,,,,,,,,,2220010131,Drop,2220010131.0,Drop,2220010131.0,Drop,2220040131.0,Drop,2220010131.0,Dash,2220010131.0,Dash,1220050131.0,Drop,1320060231.0,Drop,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Drop,1320060131.0,Drop,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211034,wave_tower_default_011,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Day,ibg_tower_001,6,36,0,,2320020131.0,path_grd_mid_small_002,path_grd_mid_elite1_802,5.0,path_grd_mid_small_049,10.0,path_grd_mid_elite2_805,0.0,path_grd_close_small_004,8.0,path_grd_mid_small_005,6.0,,,,,,,1220040131,Jump,1220040131.0,Jump,1220040131.0,Jump,1220040131.0,Jump,1220040131.0,Dash,1220040131.0,Dash,3220060131.0,Drop,2320070231.0,Drop,1220040131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,1220040131.0,Drop,3220060131.0,Drop,2320070231.0,Drop,2320020131.0,Drop,1220040131.0,Dash,3220060131.0,Dash,1220040131.0,Dash,3220060131.0,Dash,1220040131.0,Dash,3220060131.0,Dash,1220040131.0,Dash,3220060131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6211035,wave_tower_default_011,Defense,90,4,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Day,ibg_tower_defense_001,15,48,0,20,,path_grd_close_elite1_801,path_fly_mid_small_005,9.0,path_grd_close_small_048,,path_grd_mid_small_043,,path_grd_mid_elite1_802,2.0,path_fly_mid_small_030,12.0,path_grd_mid_small_061,,path_grd_mid_small_075,8.0,path_grd_mid_elite1_802,,3220050131,Jump,3220050131.0,Jump,1220060131.0,Drop,2320010231.0,Normal,3110010131.0,Dash,3110010131.0,Dash,3110010131.0,Dash,1310020231.0,Dash,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,3320010231.0,Dash,1220060131.0,Normal,1220060131.0,Normal,1220060131.0,Normal,2320010231.0,Normal,3220050131.0,Jump,3220050131.0,Jump,1220060131.0,Normal,3320010231.0,Drop,3110010131.0,Drop,3110010131.0,Drop,3110010131.0,Drop,1310020231.0,Drop,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,2320010231.0,Dash,1220060131.0,Normal,1220060131.0,Normal,1220060131.0,Normal,1220060131.0,Normal,3220050131.0,Jump,3220050131.0,Jump,1220060131.0,Normal,2320010231.0,Jump
6211036,wave_tower_default_011,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Day,ibg_tower_001,12,18,18,,3320020131.0,path_grd_far_elite1_803,path_grd_mid_small_012,9.0,path_fly_mid_small_027,7.0,path_fly_mid_small_036,,path_grd_close_small_051,0.0,path_grd_far_elite1_803,4.0,path_fly_close_small_038,8.0,,,,,3120010131,Jump,3220030131.0,Jump,3220070131.0,Drop,3320020231.0,Drop,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,2220040131.0,Dash,3210020131.0,Jump,3210020131.0,Jump,3210020131.0,Jump,1210040131.0,Jump,1210010131.0,Dash,1210010131.0,Dash,1210020131.0,Drop,1210020131.0,Drop,3220030131.0,Jump,3220030131.0,Jump,3220030131.0,Jump,1320040231.0,Jump,3120010131.0,Jump,3120010131.0,Jump,3220070131.0,Drop,3320020131.0,Drop,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,,,,,,,,,,,,,,,,
6211037,wave_tower_default_011,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Day,ibg_tower_001,18,48,0,,3320070131.0,path_grd_close_small_007,path_grd_mid_elite2_805,,path_fly_mid_special_016,8.0,path_grd_close_small_013,12.0,path_grd_mid_elite2_808,0.0,path_fly_close_small_029,,path_grd_mid_special_065,5.0,,,,,3220050131,Drop,3220050131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,3220050131.0,Dash,3220050131.0,Dash,2320010231.0,Dash,2320010231.0,Dash,3110010131.0,Drop,3110010131.0,Drop,3110010131.0,Drop,3210030131.0,Drop,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2320020231.0,Drop,3320070131.0,Drop,3210010131.0,Drop,3210010131.0,Drop,3210010131.0,Drop,3210030131.0,Drop,2220030131.0,Dash,2220030131.0,Dash,3220050131.0,Drop,2220040131.0,Drop,,,,,,,,,,,,,,,,
6211038,wave_tower_default_011,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Day,ibg_tower_001,36,24,0,,1310020131.0,path_fly_close_special_044,path_grd_mid_elite2_805,10.0,path_fly_mid_small_053,,path_fly_close_small_029,,path_grd_close_elite1_801,0.0,path_fly_mid_elite1_802,10.0,path_fly_close_small_029,4.0,,,,,2110010131,Drop,2110010131.0,Drop,2210020131.0,Drop,2210030131.0,Drop,2220030131.0,Dash,2220030131.0,Dash,2320050231.0,Drop,2320050231.0,Drop,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,1210040131.0,Dash,2210020131.0,Jump,2210020131.0,Jump,2210020131.0,Jump,2210020131.0,Jump,2220030131.0,Jump,2220030131.0,Jump,2220040131.0,Drop,3320040231.0,Drop,2210020131.0,Jump,2210020131.0,Jump,3210030131.0,Drop,1310020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,,,,,,,,,,,,,,,,
6211039,wave_tower_default_011,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Day,ibg_tower_basedefense_001,0,42,18,normal,,path_grd_far_elite1_803,path_grd_mid_elite2_808,3.0,path_fly_mid_small_024,6.0,path_grd_far_elite2_806,2.0,path_fly_mid_small_024,,path_grd_mid_small_070,5.0,path_grd_mid_small_075,6.0,path_fly_mid_elite2_805,,,,1220060131,Drop,1220030131.0,Drop,2220040131.0,Drop,3320020231.0,Drop,1220050131.0,Drop,1220030131.0,Drop,2220040131.0,Drop,3320020231.0,Drop,1220050131.0,Drop,1220060131.0,Drop,1220060131.0,Drop,3210050131.0,Drop,3220070131.0,Dash,2220040131.0,Dash,3320020231.0,Drop,3320020231.0,Drop,1220050131.0,Drop,1220050131.0,Drop,1220030131.0,Drop,3210050131.0,Drop,1220050131.0,Dash,3220070131.0,Dash,3220070131.0,Dash,2220040131.0,Normal,1220050131.0,Jump,2220040131.0,Jump,1220050131.0,Jump,2220040131.0,Jump,3220070131.0,Drop,1220060131.0,Drop,3210050131.0,Drop,3320020131.0,Drop,,,,,,,,
6211040,wave_tower_default_011,Campaign,180,6,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Day,ibg_tower_001,6,40,0,,1420040231.0,path_grd_mid_centurion_902,path_fly_mid_small_002,,path_fly_mid_special_016,4.0,path_grd_mid_small_049,4.0,path_grd_mid_small_076,,path_grd_close_small_001,8.0,path_fly_mid_small_024,,,,,,1420040231,Normal,,,,,,,3210010131.0,Jump,3210010131.0,Jump,3210010131.0,Jump,3210030131.0,Dash,2110010131.0,Drop,2110010131.0,Drop,3110010131.0,Drop,2210010131.0,Drop,2220020131.0,Dash,3220020131.0,Dash,2220020131.0,Dash,3320030231.0,Drop,1220010131.0,Jump,1220010131.0,Jump,1220010131.0,Jump,2220040131.0,Jump,2120010131.0,Normal,2120010131.0,Normal,1220010131.0,Normal,1220010131.0,Normal,1210030131.0,Dash,1210030131.0,Dash,3110010131.0,Dash,1310030231.0,Dash,,,,,,,,,,,,,,,,
6211041,wave_tower_default_011,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Day,ibg_tower_001,12,21,0,,2320030151.0,path_grd_mid_small_002,path_grd_close_small_067,6.0,path_grd_mid_small_011,6.0,path_grd_mid_elite1_802,0.0,path_grd_close_small_048,,,,,,,,,,3220050151,Drop,3220050151.0,Drop,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,2220050151.0,Drop,1320030251.0,Drop,3220060151.0,Jump,3220060151.0,Jump,3220060151.0,Jump,3220060151.0,Jump,3220060151.0,Jump,3220060151.0,Jump,3220020151.0,Drop,2320030151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211042,wave_tower_default_011,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Day,ibg_tower_001,6,30,6,,1320040151.0,path_grd_close_small_001,path_grd_mid_elite1_802,7.0,path_fly_mid_small_053,6.0,path_grd_mid_special_065,0.0,path_grd_far_small_071,11.0,,,,,,,,,1220020151,Drop,1220020151.0,Drop,1220030151.0,Dash,1220030151.0,Dash,1120010151.0,Jump,1120010151.0,Jump,1220020151.0,Drop,2320050251.0,Drop,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1210040151.0,Dash,1120010151.0,Dash,1120010151.0,Dash,1220030151.0,Drop,1320040151.0,Drop,1220040151.0,Dash,1220040151.0,Dash,1220040151.0,Dash,3220020151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211043,wave_tower_default_011,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Day,ibg_tower_001,0,18,24,,3320020151.0,path_grd_mid_small_043,path_grd_far_elite1_803,7.0,path_grd_far_small_044,4.0,path_grd_mid_small_070,11.0,path_grd_far_elite1_803,0.0,path_grd_mid_small_073,5.0,,,,,,,2220030151,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,1120010151.0,Dash,1120010151.0,Dash,3220070151.0,Drop,3320020251.0,Drop,2220030151.0,Dash,3220070151.0,Dash,2220030151.0,Dash,3220070151.0,Dash,1120010151.0,Jump,1120010151.0,Jump,1120010151.0,Jump,2220040151.0,Jump,2220030151.0,Dash,2220030151.0,Dash,3220070151.0,Drop,3320020151.0,Drop,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6211044,wave_tower_default_011,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Day,ibg_tower_001,0,42,0,,2320010151.0,path_grd_mid_small_002,path_fly_mid_small_050,,path_grd_mid_elite1_802,8.0,path_grd_mid_elite2_808,0.0,path_fly_mid_small_050,10.0,path_grd_mid_small_043,7.0,,,,,,,3220040151,Dash,3220040151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Dash,3220040151.0,Drop,3220040151.0,Drop,3220060151.0,Drop,2320010251.0,Drop,3220040151.0,Dash,3220060151.0,Dash,1320030251.0,Drop,2320010151.0,Drop,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Dash,3220040151.0,Drop,3220060151.0,Drop,3220040151.0,Drop,3220060151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
6211045,wave_tower_default_011,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Day,ibg_tower_basedefense_001,6,51,0,normal,,path_grd_close_small_001,path_fly_mid_elite1_802,3.0,path_fly_mid_small_030,4.0,path_grd_mid_elite1_802,2.0,path_fly_mid_small_039,,path_grd_mid_small_012,5.0,path_grd_mid_small_075,6.0,path_fly_mid_elite1_802,,,,3220050151,Drop,3220050151.0,Drop,2220040151.0,Dash,1320030251.0,Dash,3220010151.0,Drop,3220010151.0,Drop,2210040151.0,Dash,2320050251.0,Drop,3220050151.0,Drop,3220050151.0,Drop,2210040151.0,Jump,2210040151.0,Jump,3220010151.0,Jump,3220010151.0,Jump,2320050251.0,Drop,2220040151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,2210040151.0,Dash,2210040151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,2220040151.0,Dash,3220010151.0,Jump,3220010151.0,Jump,3220010151.0,Jump,2220040151.0,Jump,3220050151.0,Drop,3220050151.0,Drop,2210040151.0,Jump,2320050151.0,Drop,,,,,,,,
