stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,target_list/0,wave_data/0/wave_path,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6422021,wave_simulationroom_005,Campaign,90,5,True,False,point_grd_arkcity_005_oc,point_fly_arkcity_005_oc,sbg_arkcity_005,ArcCity,Day,ibg_arkcity_001,30,12,0,3320070131,path_grd_close_small_001,path_grd_close_special_024,4.0,path_fly_mid_small_050,7.0,path_grd_close_elite1_801,0.0,path_grd_mid_small_043,7.0,,,,,,,,,,,2220020131,Drop,2220020131.0,Drop,2220020131.0,Dash,2220020131.0,Dash,3220030131,Drop,1120010131.0,Drop,1120010131.0,Drop,3320070231.0,Drop,2210010131,Dash,2210010131.0,Dash,2210010131.0,Dash,3210030131.0,Dash,3220030131,Dash,3220030131.0,Dash,2220040131.0,Drop,3320070131.0,Drop,2220020131,Dash,2220020131.0,Dash,2220020131.0,Dash,3220050131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6422022,wave_simulationroom_005,Campaign,90,5,True,False,point_grd_arkcity_003_oc,point_fly_arkcity_003_oc,sbg_arkcity_003,ArcCity,Day,ibg_arkcity_001,0,42,0,2320010131,path_fly_mid_small_018,path_grd_mid_elite1_802,,path_fly_mid_small_036,7.0,path_grd_mid_elite1_802,0.0,path_fly_mid_small_027,8.0,path_grd_mid_small_043,,,,,,,,,,2210010131,Drop,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,2220030131,Dash,3120010131.0,Dash,3220080131.0,Drop,2320010231.0,Drop,2210010131,Drop,2210010131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,2220030131,Dash,2220030131.0,Dash,3220080131.0,Drop,2320010131.0,Drop,3210040131,Drop,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,2220030131.0,Dash,1220050131.0,Dash,2220030131.0,Dash,1220050131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6422023,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_arkcity_004_oc,point_fly_arkcity_004_oc,sbg_arkcity_004,ArcCity,Day,ibg_arkcity_001,0,42,0,2310050131,path_grd_mid_small_002,path_grd_mid_elite2_808,5.0,path_fly_mid_small_050,8.0,path_fly_mid_elite1_802,0.0,path_fly_mid_small_021,8.0,path_grd_mid_small_043,,,,,,,,,,2220030131,Dash,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2220030131,Dash,3120010131.0,Dash,3220060131.0,Drop,1320030231.0,Drop,3210010131,Drop,3210010131.0,Drop,3210010131.0,Drop,3210030131.0,Dash,3210010131,Dash,1210010131.0,Dash,3210030131.0,Drop,2310050131.0,Drop,1210010131,Drop,3210010131.0,Drop,3210010131.0,Drop,1210010131.0,Drop,2220030131.0,Dash,2220030131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6422024,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_arkcity_002_oc,point_fly_arkcity_002_oc,sbg_arkcity_002,ArcCity,Day,ibg_arkcity_001,0,36,12,3320080131,path_grd_mid_small_070,path_fly_mid_small_033,,path_grd_mid_elite1_802,9.0,path_grd_far_small_044,,path_grd_far_small_071,0.0,path_grd_mid_elite2_808,,path_fly_mid_small_030,8.0,,,,,,,1220010131,Drop,1220010131.0,Drop,1220010131.0,Drop,2220040131.0,Dash,1210020131,Dash,1210020131.0,Dash,1210020131.0,Dash,1310020231.0,Drop,1220010131,Drop,1220010131.0,Drop,3220070131.0,Drop,3320080231.0,Drop,1220010131,Drop,3220070131.0,Drop,1220010131.0,Drop,3220070131.0,Drop,3220070131,Drop,1220010131.0,Drop,3220070131.0,Drop,2220040131.0,Dash,1220010131.0,Dash,3220070131.0,Dash,2320010231.0,Drop,3320080131.0,Drop,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6422025,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_arkcity_001_oc,point_fly_arkcity_001_oc,sbg_arkcity_001,ArcCity,Day,ibg_arkcity_001,12,42,0,3320060131,path_grd_mid_small_002,path_grd_mid_small_068,5.0,path_grd_mid_elite1_802,10.0,path_fly_close_small_001,,path_grd_mid_small_068,0.0,path_grd_mid_elite2_805,,path_fly_close_small_035,,path_grd_mid_small_043,8.0,,,,,2220030131,Dash,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,1220040131,Dash,1220040131.0,Dash,2220050131.0,Dash,2320020231.0,Drop,2220030131,Jump,1220040131.0,Jump,3220060131.0,Drop,3320060231.0,Drop,2210020131,Dash,2210040131.0,Dash,2210020131.0,Dash,2210040131.0,Dash,2220030131,Dash,2220030131.0,Dash,2220050131.0,Dash,2320020231.0,Drop,1220040131.0,Jump,3220060131.0,Jump,3320060231.0,Drop,3320060131.0,Drop,2210020131.0,Dash,2210020131.0,Dash,2210040131.0,Dash,2210040131.0,Dash,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,,,,,,,,,,,,,,,,
6423021,wave_simulationroom_005,Campaign,90,5,True,False,point_grd_arkcity_005_oc,point_fly_arkcity_005_oc,sbg_arkcity_005,ArcCity,Day,ibg_arkcity_001,30,12,0,3320070141,path_grd_close_small_001,path_grd_close_special_024,4.0,path_fly_mid_small_050,7.0,path_grd_close_elite1_801,0.0,path_grd_mid_small_043,7.0,,,,,,,,,,,2220020141,Drop,2220020141.0,Drop,2220020141.0,Dash,2220020141.0,Dash,3220030141,Drop,1120010141.0,Drop,1120010141.0,Drop,3320070241.0,Drop,2210010141,Dash,2210010141.0,Dash,2210010141.0,Dash,3210030141.0,Dash,3220030141,Dash,3220030141.0,Dash,2220040141.0,Drop,3320070141.0,Drop,2220020141,Dash,2220020141.0,Dash,2220020141.0,Dash,3220050141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6423022,wave_simulationroom_005,Campaign,90,5,True,False,point_grd_arkcity_003_oc,point_fly_arkcity_003_oc,sbg_arkcity_003,ArcCity,Day,ibg_arkcity_001,0,42,0,2320010141,path_fly_mid_small_018,path_grd_mid_elite1_802,,path_fly_mid_small_036,7.0,path_grd_mid_elite1_802,0.0,path_fly_mid_small_027,8.0,path_grd_mid_small_043,,,,,,,,,,2210010141,Drop,2210010141.0,Drop,2210010141.0,Drop,2210010141.0,Drop,2220030141,Dash,3120010141.0,Dash,3220080141.0,Drop,2320010241.0,Drop,2210010141,Drop,2210010141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,2220030141,Dash,2220030141.0,Dash,3220080141.0,Drop,2320010141.0,Drop,3210040141,Drop,2210010141.0,Drop,2210010141.0,Drop,2210010141.0,Drop,2220030141.0,Dash,1220050141.0,Dash,2220030141.0,Dash,1220050141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6423023,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_arkcity_004_oc,point_fly_arkcity_004_oc,sbg_arkcity_004,ArcCity,Day,ibg_arkcity_001,0,42,0,2310050141,path_grd_mid_small_002,path_grd_mid_elite2_808,5.0,path_fly_mid_small_050,8.0,path_fly_mid_elite1_802,0.0,path_fly_mid_small_021,8.0,path_grd_mid_small_043,,,,,,,,,,2220030141,Dash,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,2220030141,Dash,3120010141.0,Dash,3220060141.0,Drop,1320030241.0,Drop,3210010141,Drop,3210010141.0,Drop,3210010141.0,Drop,3210030141.0,Dash,3210010141,Dash,1210010141.0,Dash,3210030141.0,Drop,2310050141.0,Drop,1210010141,Drop,3210010141.0,Drop,3210010141.0,Drop,1210010141.0,Drop,2220030141.0,Dash,2220030141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6423024,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_arkcity_002_oc,point_fly_arkcity_002_oc,sbg_arkcity_002,ArcCity,Day,ibg_arkcity_001,0,36,12,3320080141,path_grd_mid_small_070,path_fly_mid_small_033,,path_grd_mid_elite1_802,9.0,path_grd_far_small_044,,path_grd_far_small_071,0.0,path_grd_mid_elite2_808,,path_fly_mid_small_030,8.0,,,,,,,1220010141,Drop,1220010141.0,Drop,1220010141.0,Drop,2220040141.0,Dash,1210020141,Dash,1210020141.0,Dash,1210020141.0,Dash,1310020241.0,Drop,1220010141,Drop,1220010141.0,Drop,3220070141.0,Drop,3320080241.0,Drop,1220010141,Drop,3220070141.0,Drop,1220010141.0,Drop,3220070141.0,Drop,3220070141,Drop,1220010141.0,Drop,3220070141.0,Drop,2220040141.0,Dash,1220010141.0,Dash,3220070141.0,Dash,2320010241.0,Drop,3320080141.0,Drop,1210020141.0,Dash,1210020141.0,Dash,1210020141.0,Dash,1210020141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6423025,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_arkcity_001_oc,point_fly_arkcity_001_oc,sbg_arkcity_001,ArcCity,Day,ibg_arkcity_001,12,42,0,3320060141,path_grd_mid_small_002,path_grd_mid_small_068,5.0,path_grd_mid_elite1_802,10.0,path_fly_close_small_001,,path_grd_mid_small_068,0.0,path_grd_mid_elite2_805,,path_fly_close_small_035,,path_grd_mid_small_043,8.0,,,,,2220030141,Dash,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,1220040141,Dash,1220040141.0,Dash,2220050141.0,Dash,2320020241.0,Drop,2220030141,Jump,1220040141.0,Jump,3220060141.0,Drop,3320060241.0,Drop,2210020141,Dash,2210040141.0,Dash,2210020141.0,Dash,2210040141.0,Dash,2220030141,Dash,2220030141.0,Dash,2220050141.0,Dash,2320020241.0,Drop,1220040141.0,Jump,3220060141.0,Jump,3320060241.0,Drop,3320060141.0,Drop,2210020141.0,Dash,2210020141.0,Dash,2210040141.0,Dash,2210040141.0,Dash,2220030141.0,Drop,2220030141.0,Drop,2220030141.0,Drop,2220030141.0,Drop,,,,,,,,,,,,,,,,
6424021,wave_simulationroom_005,Campaign,90,5,True,False,point_grd_arkcity_005_oc,point_fly_arkcity_005_oc,sbg_arkcity_005,ArcCity,Day,ibg_arkcity_001,30,12,0,3320070151,path_grd_close_small_001,path_grd_close_special_024,4.0,path_fly_mid_small_050,7.0,path_grd_close_elite1_801,0.0,path_grd_mid_small_043,7.0,,,,,,,,,,,2220020151,Drop,2220020151.0,Drop,2220020151.0,Dash,2220020151.0,Dash,3220030151,Drop,1120010151.0,Drop,1120010151.0,Drop,3320070251.0,Drop,2210010151,Dash,2210010151.0,Dash,2210010151.0,Dash,3210030151.0,Dash,3220030151,Dash,3220030151.0,Dash,2220040151.0,Drop,3320070151.0,Drop,2220020151,Dash,2220020151.0,Dash,2220020151.0,Dash,3220050151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6424022,wave_simulationroom_005,Campaign,90,5,True,False,point_grd_arkcity_003_oc,point_fly_arkcity_003_oc,sbg_arkcity_003,ArcCity,Day,ibg_arkcity_001,0,42,0,2320010151,path_fly_mid_small_018,path_grd_mid_elite1_802,,path_fly_mid_small_036,7.0,path_grd_mid_elite1_802,0.0,path_fly_mid_small_027,8.0,path_grd_mid_small_043,,,,,,,,,,2210010151,Drop,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,2220030151,Dash,3120010151.0,Dash,3220080151.0,Drop,2320010251.0,Drop,2210010151,Drop,2210010151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,2220030151,Dash,2220030151.0,Dash,3220080151.0,Drop,2320010151.0,Drop,3210040151,Drop,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,2220030151.0,Dash,1220050151.0,Dash,2220030151.0,Dash,1220050151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6424023,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_arkcity_004_oc,point_fly_arkcity_004_oc,sbg_arkcity_004,ArcCity,Day,ibg_arkcity_001,0,42,0,2310050151,path_grd_mid_small_002,path_grd_mid_elite2_808,5.0,path_fly_mid_small_050,8.0,path_fly_mid_elite1_802,0.0,path_fly_mid_small_021,8.0,path_grd_mid_small_043,,,,,,,,,,2220030151,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151,Dash,3120010151.0,Dash,3220060151.0,Drop,1320030251.0,Drop,3210010151,Drop,3210010151.0,Drop,3210010151.0,Drop,3210030151.0,Dash,3210010151,Dash,1210010151.0,Dash,3210030151.0,Drop,2310050151.0,Drop,1210010151,Drop,3210010151.0,Drop,3210010151.0,Drop,1210010151.0,Drop,2220030151.0,Dash,2220030151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6424024,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_arkcity_002_oc,point_fly_arkcity_002_oc,sbg_arkcity_002,ArcCity,Day,ibg_arkcity_001,0,36,12,3320080151,path_grd_mid_small_070,path_fly_mid_small_033,,path_grd_mid_elite1_802,9.0,path_grd_far_small_044,,path_grd_far_small_071,0.0,path_grd_mid_elite2_808,,path_fly_mid_small_030,8.0,,,,,,,1220010151,Drop,1220010151.0,Drop,1220010151.0,Drop,2220040151.0,Dash,1210020151,Dash,1210020151.0,Dash,1210020151.0,Dash,1310020251.0,Drop,1220010151,Drop,1220010151.0,Drop,3220070151.0,Drop,3320080251.0,Drop,1220010151,Drop,3220070151.0,Drop,1220010151.0,Drop,3220070151.0,Drop,3220070151,Drop,1220010151.0,Drop,3220070151.0,Drop,2220040151.0,Dash,1220010151.0,Dash,3220070151.0,Dash,2320010251.0,Drop,3320080151.0,Drop,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6424025,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_arkcity_001_oc,point_fly_arkcity_001_oc,sbg_arkcity_001,ArcCity,Day,ibg_arkcity_001,12,42,0,3320060151,path_grd_mid_small_002,path_grd_mid_small_068,5.0,path_grd_mid_elite1_802,10.0,path_fly_close_small_001,,path_grd_mid_small_068,0.0,path_grd_mid_elite2_805,,path_fly_close_small_035,,path_grd_mid_small_043,8.0,,,,,2220030151,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,1220040151,Dash,1220040151.0,Dash,2220050151.0,Dash,2320020251.0,Drop,2220030151,Jump,1220040151.0,Jump,3220060151.0,Drop,3320060251.0,Drop,2210020151,Dash,2210040151.0,Dash,2210020151.0,Dash,2210040151.0,Dash,2220030151,Dash,2220030151.0,Dash,2220050151.0,Dash,2320020251.0,Drop,1220040151.0,Jump,3220060151.0,Jump,3320060251.0,Drop,3320060151.0,Drop,2210020151.0,Dash,2210020151.0,Dash,2210040151.0,Dash,2210040151.0,Dash,2220030151.0,Drop,2220030151.0,Drop,2220030151.0,Drop,2220030151.0,Drop,,,,,,,,,,,,,,,,
6430021,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_arkcity_002_oc,point_fly_arkcity_002_oc,sbg_arkcity_002,ArcCity,Day,ibg_arkcity_001,6,42,9,3320040111,path_fly_mid_small_018,path_grd_mid_elite2_808,5.0,path_grd_mid_special_025,9.0,path_grd_far_elite2_809,0.0,path_fly_mid_small_021,10.0,path_grd_close_small_067,6.0,path_grd_mid_small_011,8.0,,,,,,,3210020111,Dash,3210020111.0,Dash,3210020111.0,Dash,3210020111.0,Dash,2220030111,Dash,2220010111.0,Dash,2320020211.0,Drop,3320040211.0,Drop,2220030111,Dash,2220010111.0,Dash,3220020111.0,Dash,2220050111.0,Dash,2220030111,Dash,2220010111.0,Dash,2320020211.0,Drop,3320040111.0,Drop,3210020111,Drop,3210020111.0,Drop,3210020111.0,Drop,3210020111.0,Drop,2220030111.0,Dash,3220020111.0,Dash,2220050111.0,Dash,2320020211.0,Drop,2220010111.0,Dash,2220010111.0,Dash,3220020111.0,Dash,3220020111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6430022,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_arkcity_004_oc,point_fly_arkcity_004_oc,sbg_arkcity_004,ArcCity,Day,ibg_arkcity_001,0,51,9,3320070111,path_grd_mid_small_005,path_fly_mid_small_033,5.0,path_grd_mid_elite1_802,10.0,path_grd_mid_small_034,8.0,path_grd_far_elite2_809,0.0,path_fly_mid_small_027,10.0,path_grd_mid_small_058,10.0,path_fly_mid_small_024,,path_grd_mid_small_061,,,,2220030111,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,3210010111,Dash,3210010111.0,Dash,1210040111.0,Dash,2310040211.0,Drop,2220030111,Dash,2220010111.0,Dash,1220050111.0,Drop,3320070211.0,Drop,3320070211,Drop,2220010111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111,Dash,2220010111.0,Dash,3320070211.0,Drop,3320070111.0,Drop,2310040211.0,Drop,3210010111.0,Dash,3210010111.0,Dash,1210040111.0,Dash,2220030111.0,Drop,2220010111.0,Drop,1220050111.0,Drop,3320070211.0,Drop,3210010111.0,Dash,3210010111.0,Dash,3210010111.0,Dash,3210010111.0,Dash,2220010111.0,Drop,2220030111.0,Drop,2220010111.0,Drop,2220030111.0,Drop,,,,,,,,
6430023,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_arkcity_003_oc,point_fly_arkcity_003_oc,sbg_arkcity_003,ArcCity,Day,ibg_arkcity_001,12,54,0,1310010111,path_grd_mid_small_002,path_fly_mid_elite2_805,5.0,path_fly_mid_small_005,10.0,path_grd_mid_small_040,,path_grd_close_small_014,0.0,path_fly_mid_elite2_805,,path_fly_close_small_004,8.0,path_grd_mid_small_043,,path_fly_mid_small_008,,path_fly_mid_small_030,8.0,2220030111,Drop,1220050111.0,Drop,2220030111.0,Drop,1220050111.0,Drop,2210020111,Dash,1210030111.0,Dash,1310010211.0,Drop,1310040211.0,Drop,2210020111,Drop,3210050111.0,Drop,1210030111.0,Drop,3210040111.0,Drop,2220030111,Drop,2220030111.0,Drop,1220050111.0,Drop,3220080111.0,Drop,3220080111,Drop,2220030111.0,Drop,3220080111.0,Drop,2220030111.0,Drop,2210020111.0,Dash,3210040111.0,Dash,1310040211.0,Drop,1310010111.0,Drop,1210030111.0,Dash,3210050111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,2220030111.0,Drop,3220080111.0,Drop,2220030111.0,Drop,1220050111.0,Drop,1210030111.0,Dash,3210050111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash
6430024,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_arkcity_001_oc,point_fly_arkcity_001_oc,sbg_arkcity_001,ArcCity,Day,ibg_arkcity_001,0,60,0,2310050111,path_fly_mid_small_018,path_grd_mid_small_055,,path_fly_mid_elite1_802,10.0,path_grd_mid_small_043,,path_grd_mid_small_055,0.0,path_fly_mid_elite2_805,,path_fly_mid_small_036,8.0,path_grd_mid_small_012,6.0,path_fly_mid_small_030,10.0,,,3210010111,Drop,2210040111.0,Drop,2210040111.0,Drop,2210040111.0,Drop,2220030111,Drop,2220030111.0,Drop,2220040111.0,Drop,1320030211.0,Drop,3210010111,Drop,1210010111.0,Drop,2210040111.0,Drop,2310050211.0,Drop,2220030111,Drop,2220010111.0,Drop,2220030111.0,Drop,2220010111.0,Drop,2220030111,Drop,2220010111.0,Drop,2220040111.0,Drop,1320030211.0,Drop,3210010111.0,Drop,2210040111.0,Drop,2310050211.0,Drop,2310050111.0,Drop,2210040111.0,Dash,2210040111.0,Dash,3210010111.0,Dash,3210010111.0,Dash,2220030111.0,Drop,2220030111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,3210010111.0,Dash,3210010111.0,Dash,2210040111.0,Dash,2210040111.0,Dash,,,,,,,,
6430025,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_arkcity_005_oc,point_fly_arkcity_005_oc,sbg_arkcity_005,ArcCity,Day,ibg_arkcity_001,0,48,0,1320060111,path_grd_mid_small_002,path_grd_mid_elite1_802,5.0,path_grd_mid_small_034,10.0,path_grd_mid_elite3_811,0.0,path_grd_mid_small_040,10.0,path_grd_mid_small_037,,path_grd_mid_small_008,,,,,,,,2220030111,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111,Dash,2220010111.0,Dash,1220050111.0,Drop,2320030211.0,Drop,1320060211,Drop,2220030111.0,Dash,2220030111.0,Dash,2220040111.0,Dash,2220010111,Drop,2320030211.0,Drop,1320060211.0,Drop,1320060111.0,Drop,2220030111,Drop,2220030111.0,Drop,1220050111.0,Drop,2220040111.0,Dash,2220010111.0,Drop,1220050111.0,Drop,2220010111.0,Drop,2220040111.0,Dash,2220010111.0,Jump,2220010111.0,Jump,2220030111.0,Jump,2220030111.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,
6431021,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_arkcity_002_oc,point_fly_arkcity_002_oc,sbg_arkcity_002,ArcCity,Day,ibg_arkcity_001,6,42,9,3320040121,path_fly_mid_small_018,path_grd_mid_elite2_808,5.0,path_grd_mid_special_025,9.0,path_grd_far_elite2_809,0.0,path_fly_mid_small_021,10.0,path_grd_close_small_067,6.0,path_grd_mid_small_011,8.0,,,,,,,3210020121,Dash,3210020121.0,Dash,3210020121.0,Dash,3210020121.0,Dash,2220030121,Dash,2220010121.0,Dash,2320020221.0,Drop,3320040221.0,Drop,2220030121,Dash,2220010121.0,Dash,3220020121.0,Dash,2220050121.0,Dash,2220030121,Dash,2220010121.0,Dash,2320020221.0,Drop,3320040121.0,Drop,3210020121,Drop,3210020121.0,Drop,3210020121.0,Drop,3210020121.0,Drop,2220030121.0,Dash,3220020121.0,Dash,2220050121.0,Dash,2320020221.0,Drop,2220010121.0,Dash,2220010121.0,Dash,3220020121.0,Dash,3220020121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6431022,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_arkcity_004_oc,point_fly_arkcity_004_oc,sbg_arkcity_004,ArcCity,Day,ibg_arkcity_001,0,51,9,3320070121,path_grd_mid_small_005,path_fly_mid_small_033,5.0,path_grd_mid_elite1_802,10.0,path_grd_mid_small_034,8.0,path_grd_far_elite2_809,0.0,path_fly_mid_small_027,10.0,path_grd_mid_small_058,10.0,path_fly_mid_small_024,,path_grd_mid_small_061,,,,2220030121,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,3210010121,Dash,3210010121.0,Dash,1210040121.0,Dash,2310040221.0,Drop,2220030121,Dash,2220010121.0,Dash,1220050121.0,Drop,3320070221.0,Drop,3320070221,Drop,2220010121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121,Dash,2220010121.0,Dash,3320070221.0,Drop,3320070121.0,Drop,2310040221.0,Drop,3210010121.0,Dash,3210010121.0,Dash,1210040121.0,Dash,2220030121.0,Drop,2220010121.0,Drop,1220050121.0,Drop,3320070221.0,Drop,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,2220010121.0,Drop,2220030121.0,Drop,2220010121.0,Drop,2220030121.0,Drop,,,,,,,,
