stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,mod_value,target_list/0,wave_data/0/wave_path,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
7032028,wave_campaign_hard_013,Campaign,90,7,True,False,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Night,ibg_cityforestundercrystal_001,15,52,2,,1320030131.0,path_fly_mid_small_018,path_grd_mid_elite2_805,5.0,path_fly_mid_special_016,10.0,path_grd_mid_elite2_808,0.0,path_fly_close_special_046,10.0,path_grd_mid_elite2_805,,path_fly_mid_small_002,8.0,,,,,,,1210030131,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,2220010131.0,Dash,2120010131.0,Dash,3320010231.0,Dash,1320030231.0,Drop,1210030131.0,Dash,2110010131.0,Dash,1210030131.0,Dash,3210030131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,3320010231.0,Drop,1320030131.0,Drop,1210030131.0,Dash,2110010131.0,Dash,1210030131.0,Dash,3210030131.0,Dash,2220010131.0,Dash,2120010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
7032029,wave_campaign_hard_013,Campaign,90,5,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,0,42,0,,1310030131.0,path_grd_mid_small_052,path_fly_mid_elite1_802,,path_fly_mid_small_050,8.0,path_fly_mid_elite2_805,0.0,path_grd_mid_small_052,8.0,path_fly_mid_small_050,7.0,,,,,,,,,2220030131,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Drop,1310030231.0,Drop,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Dash,3210020131.0,Drop,3210020131.0,Drop,1310010231.0,Drop,1310030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032030,wave_campaign_hard_013,Campaign,90,5,True,False,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Night,ibg_cityforestundercrystal_001,0,45,0,,3320060131.0,path_grd_mid_small_002,path_grd_mid_elite2_805,,path_grd_mid_small_012,8.0,path_grd_mid_elite2_805,0.0,path_grd_mid_special_025,7.0,,,,,,,,,,,2220030131,Jump,3220060131.0,Jump,2220030131.0,Jump,3220060131.0,Jump,2220030131.0,Drop,3220060131.0,Drop,3320060231.0,Drop,3320060231.0,Drop,2220030131.0,Drop,2220030131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,2220030131.0,Drop,3220060131.0,Drop,3320060231.0,Drop,3320060131.0,Drop,2220030131.0,Drop,3120010131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032031,wave_campaign_hard_013,Campaign,90,7,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,0,42,12,,3320030131.0,path_fly_far_small_022,path_fly_mid_small_033,,path_fly_mid_elite2_808,10.0,path_fly_mid_small_036,,path_grd_mid_elite3_811,0.0,path_grd_far_small_038,8.0,path_grd_mid_small_043,8.0,path_grd_mid_small_040,,,,,,1210030131,Dash,2210020131.0,Dash,2210020131.0,Dash,1210030131.0,Dash,2210020131.0,Dash,1210030131.0,Dash,2210020131.0,Dash,2310060231.0,Drop,2210020131.0,Dash,1210030131.0,Dash,3310030231.0,Drop,3310030231.0,Drop,1210030131.0,Drop,1210030131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,2220030131.0,Dash,2320020231.0,Drop,3320030231.0,Drop,3320030131.0,Drop,3220060131.0,Dash,3220070131.0,Dash,3220060131.0,Dash,3220070131.0,Dash,3220070131.0,Dash,2220030131.0,Dash,3220070131.0,Dash,2220030131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,,,,,,,,,,,,,,,,
7032032,wave_campaign_hard_013,Defense,90,7,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Night,ibg_cityforestundercrystal_001_rightclear,27,51,0,20,,path_grd_close_small_039,path_fly_mid_small_036,8.0,path_grd_close_special_064,,path_fly_mid_elite1_802,4.0,path_grd_close_small_048,12.0,path_fly_mid_special_047,10.0,path_grd_mid_small_075,10.0,path_fly_mid_elite1_802,,path_fly_mid_small_027,15.0,,,2220020131,Jump,2220020131.0,Jump,2220020131.0,Jump,2220020131.0,Jump,2210020131.0,Dash,2210020131.0,Dash,2210040131.0,Dash,2210040131.0,Dash,3120010131.0,Jump,2220020131.0,Jump,2220010131.0,Normal,2220010131.0,Normal,2210020131.0,Dash,2210020131.0,Dash,2210040131.0,Drop,2310060231.0,Drop,2220010131.0,Normal,2220010131.0,Normal,2220010131.0,Normal,2220010131.0,Normal,3110010131.0,Drop,3110010131.0,Drop,2210020131.0,Normal,2210040131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2210020131.0,Normal,2210020131.0,Normal,2210040131.0,Drop,2310060231.0,Dash,2210020131.0,Normal,2210040131.0,Dash,2210020131.0,Normal,3310020231.0,Normal,,,,,,,,
7032033,wave_campaign_hard_013,Defense,90,8,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Night,ibg_cityforestundercrystal_001_rightclear,9,57,0,20,,path_grd_close_elite1_801,path_grd_mid_small_070,9.0,path_fly_mid_small_008,,path_grd_mid_elite1_802,3.0,path_fly_mid_elite1_802,12.0,path_fly_mid_small_030,12.0,path_grd_mid_small_061,,path_grd_mid_small_075,8.0,path_fly_mid_elite1_802,,,,3220050131,Normal,3220050131.0,Normal,3220050131.0,Normal,2320030231.0,Drop,2220010131.0,Normal,3220050131.0,Normal,3220050131.0,Normal,2220040131.0,Normal,1210030131.0,Drop,1210030131.0,Drop,1210030131.0,Drop,1210030131.0,Drop,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Normal,2320030231.0,Dash,2210020131.0,Normal,2210020131.0,Normal,1210030131.0,Drop,2310040131.0,Drop,1210030131.0,Drop,1210030131.0,Normal,1210030131.0,Drop,1210030131.0,Drop,3220050131.0,Normal,3220050131.0,Normal,3220050131.0,Normal,3220050131.0,Normal,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,2220040131.0,Dash,1210030131.0,Normal,1210030131.0,Normal,2220040131.0,Drop,2310040231.0,Normal,,,,,,,,
7032034,wave_campaign_hard_013,BaseDefense,60,6,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Night,ibg_cityforestundercrystal_002_midclear,0,63,0,normal,,path_grd_mid_small_052,path_grd_mid_small_043,,path_grd_mid_small_008,,path_grd_mid_elite2_808,2.0,path_grd_mid_small_043,10.0,path_grd_mid_special_065,,path_grd_mid_small_075,4.0,path_grd_mid_elite2_808,7.0,,,,,2220020131,Dash,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2220010131.0,Jump,2220010131.0,Jump,2220010131.0,Jump,2220010131.0,Jump,2220010131.0,Dash,2220010131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2220010131.0,Dash,2220010131.0,Drop,3320080231.0,Drop,2220010131.0,Jump,2220020131.0,Jump,2220010131.0,Jump,2220020131.0,Jump,1120010131.0,Jump,2220020131.0,Jump,2220010131.0,Drop,2220020131.0,Drop,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220020131.0,Dash,2220010131.0,Dash,3320070231.0,Drop,3320080231.0,Drop,,,,,,,,,,,,,,,,
7032035,wave_campaign_hard_013,BaseDefense,60,7,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Night,ibg_cityforestundercrystal_002_midclear,15,24,24,normal,,path_grd_close_special_024,path_grd_mid_small_070,10.0,path_grd_far_small_050,5.0,path_grd_far_elite2_809,2.0,path_grd_mid_small_070,10.0,path_grd_mid_small_012,6.0,path_grd_mid_small_076,7.0,path_grd_far_elite1_803,,,,,,3120010131,Jump,3220050131.0,Jump,3220070131.0,Drop,2320030231.0,Drop,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,3220070131.0,Dash,3220070131.0,Drop,2220020131.0,Jump,3220050131.0,Jump,2320030231.0,Drop,3320020231.0,Drop,1220010131.0,Drop,1220010131.0,Drop,3220070131.0,Drop,2220040131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220070131.0,Dash,3220070131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,2220040131.0,Dash,2220040131.0,Dash,3220050131.0,Dash,3220070131.0,Dash,2220040131.0,Drop,3320020131.0,Drop,,,,,,,,,,,,,,,,
7032036,wave_campaign_hard_013,Campaign,90,7,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,9,30,0,,2320020131.0,path_grd_mid_small_068,path_grd_mid_small_008,,path_grd_mid_small_061,,path_grd_close_elite1_801,0.0,path_grd_mid_small_037,6.0,path_grd_mid_small_040,5.0,,,,,,,,,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,2320020231.0,Drop,1220050131.0,Drop,1220060131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,1220060131.0,Drop,2320020131.0,Drop,1220050131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,1220060131.0,Drop,1220060131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032037,wave_campaign_hard_013,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,0,42,0,,2310040131.0,path_grd_mid_small_002,path_fly_mid_elite1_802,6.0,path_fly_mid_small_005,8.0,path_fly_mid_elite2_805,0.0,path_grd_mid_small_043,10.0,path_fly_mid_small_024,,,,,,,,,,3220010131,Jump,3220010131.0,Jump,3220010131.0,Jump,3220010131.0,Jump,3210010131.0,Dash,3210010131.0,Dash,1210040131.0,Drop,2310040231.0,Drop,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,2310060231.0,Drop,2310040131.0,Drop,3220010131.0,Jump,3220010131.0,Jump,3220010131.0,Jump,3220010131.0,Jump,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032038,wave_campaign_hard_013,Campaign,90,7,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,0,54,0,,3310040131.0,path_grd_mid_small_011,path_fly_mid_small_050,5.0,path_grd_mid_elite1_802,12.0,path_fly_mid_small_024,6.0,path_grd_mid_small_043,0.0,path_fly_mid_small_050,,path_grd_mid_elite1_802,,path_fly_mid_small_030,,,,,,3220040131,Drop,3220040131.0,Drop,2220070131.0,Drop,2220070131.0,Drop,2210020131.0,Dash,2210020131.0,Dash,2210050131.0,Drop,3310040231.0,Drop,3220040131.0,Dash,3220040131.0,Dash,2220070131.0,Drop,2320030231.0,Drop,2210020131.0,Dash,2210020131.0,Dash,2210050131.0,Dash,2210050131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,2220070131.0,Dash,2320030231.0,Dash,2210020131.0,Dash,2210050131.0,Dash,2210050131.0,Drop,3310040131.0,Drop,3220040131.0,Dash,3220040131.0,Dash,2220070131.0,Drop,3320070231.0,Drop,2210050131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,,,,,,,,,,,,,,,,
7032039,wave_campaign_hard_013,Campaign,90,5,True,False,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Night,ibg_cityforestundercrystal_001,0,45,0,,3320060131.0,path_grd_mid_small_002,path_grd_mid_elite2_805,,path_grd_mid_small_012,8.0,path_grd_mid_elite2_805,0.0,path_grd_mid_special_025,7.0,,,,,,,,,,,2220030131,Jump,3220060131.0,Jump,2220030131.0,Jump,3220060131.0,Jump,2220030131.0,Drop,3220060131.0,Drop,3320060231.0,Drop,3320060231.0,Drop,2220030131.0,Drop,2220030131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,2220030131.0,Drop,3220060131.0,Drop,3320060231.0,Drop,3320060131.0,Drop,2220030131.0,Drop,3120010131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032040,wave_campaign_hard_013,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,0,24,18,,3310040131.0,path_grd_mid_small_043,path_fly_far_elite1_803,5.0,path_grd_mid_small_034,8.0,path_fly_far_elite1_803,0.0,path_grd_mid_small_034,10.0,path_fly_mid_small_024,,,,,,,,,,2220020131,Jump,2220020131.0,Jump,2220020131.0,Jump,2220020131.0,Jump,1210030131.0,Drop,1210030131.0,Drop,1210010131.0,Drop,3310040231.0,Drop,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2320030231.0,Dash,1210030131.0,Drop,1210030131.0,Drop,1210010131.0,Drop,3310040131.0,Drop,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2320030231.0,Dash,1210030131.0,Drop,1210030131.0,Drop,1210010131.0,Drop,1210010131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032041,wave_campaign_hard_013,Campaign,90,7,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,0,45,0,,2320060131.0,path_grd_mid_small_008,path_grd_mid_elite1_802,6.0,path_grd_mid_small_058,10.0,path_grd_mid_elite1_802,0.0,path_fly_mid_elite1_802,8.0,path_grd_mid_small_049,8.0,,,,,,,,,3220030131,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Dash,3220030131.0,Dash,3220060131.0,Dash,2320060231.0,Drop,3220060131.0,Drop,3220020131.0,Drop,3220060131.0,Drop,3220020131.0,Drop,3220030131.0,Dash,3220030131.0,Dash,3220060131.0,Dash,2320060131.0,Drop,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,2310050231.0,Drop,3220030131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032042,wave_campaign_hard_013,Campaign,90,7,True,False,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Night,ibg_cityforestundercrystal_001,33,39,0,,2320020131.0,path_grd_close_small_067,path_fly_mid_elite1_802,,path_grd_close_special_064,8.0,path_grd_mid_small_043,3.0,path_grd_close_small_048,4.0,path_grd_mid_elite2_808,0.0,path_grd_close_small_067,3.0,path_fly_mid_elite1_802,,path_grd_mid_small_043,3.0,,,3220040131,Dash,3220040131.0,Dash,2220070131.0,Drop,2320020231.0,Drop,1210020131.0,Dash,1210020131.0,Dash,2210050131.0,Drop,2310060231.0,Drop,2120010131.0,Dash,2120010131.0,Dash,2220070131.0,Drop,2320020231.0,Drop,2220070131.0,Dash,2220040131.0,Dash,2220070131.0,Dash,2220040131.0,Dash,2220070131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,2220070131.0,Drop,3220040131.0,Dash,3220040131.0,Dash,2320050231.0,Drop,2320050231.0,Drop,2220070131.0,Jump,2220070131.0,Jump,2220040131.0,Drop,2320020131.0,Drop,1210020131.0,Dash,1210020131.0,Dash,2210050131.0,Drop,2310060231.0,Drop,2220070131.0,Dash,2220070131.0,Dash,2220070131.0,Dash,2220070131.0,Dash,,,,,,,,
7032043,wave_campaign_hard_013,Campaign,90,7,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,0,24,18,,3310040131.0,path_grd_mid_small_043,path_fly_far_elite1_803,5.0,path_grd_mid_small_034,8.0,path_fly_far_elite1_803,0.0,path_grd_mid_small_034,10.0,path_fly_mid_small_024,,,,,,,,,,2220020131,Jump,2220020131.0,Jump,2220020131.0,Jump,2220020131.0,Jump,1210030131.0,Drop,1210030131.0,Drop,1210010131.0,Drop,3310040231.0,Drop,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2320030231.0,Dash,1210030131.0,Drop,1210030131.0,Drop,1210010131.0,Drop,3310040131.0,Drop,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2320030231.0,Dash,1210030131.0,Drop,1210030131.0,Drop,1210010131.0,Drop,1210010131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032044,wave_campaign_hard_013,Campaign,90,7,True,False,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Night,ibg_cityforestundercrystal_001,0,54,0,,2310040131.0,path_fly_mid_small_050,path_grd_mid_elite1_802,5.0,path_fly_mid_small_050,10.0,path_grd_mid_small_043,,path_grd_mid_small_034,0.0,path_fly_mid_elite2_808,,path_fly_mid_small_050,,path_grd_mid_small_011,8.0,,,,,3210020131,Jump,3210020131.0,Jump,3210020131.0,Jump,1210040131.0,Normal,1220020131.0,Dash,2220010131.0,Drop,1220020131.0,Dash,3320080231.0,Drop,3210020131.0,Drop,2310040231.0,Drop,3210020131.0,Drop,1210040131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,1220020131.0,Dash,1220020131.0,Dash,3320080231.0,Drop,2220010131.0,Dash,2220010131.0,Dash,2220050131.0,Normal,3210020131.0,Dash,3210020131.0,Dash,2310040231.0,Drop,2310040131.0,Drop,3210020131.0,Drop,3210020131.0,Drop,3210020131.0,Drop,1210040131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,1220020131.0,Dash,1220020131.0,Dash,,,,,,,,,,,,,,,,
7032045,wave_campaign_hard_013,Campaign,180,7,False,False,point_grd_mirrorcontainer_001,point_fly_mirrorcontainer_001,sbg_cityforestcrystalxba001_001,CityForest,Night,ibg_cityforestundercrystal_001,0,0,1,,4510010121.0,b_fly_mirrorcontainer_01,,,,,,,,,,,,,,,,,,,4510010121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032046,wave_campaign_hard_013,Campaign,180,7,False,False,point_grd_desertcrystal_002_midclear,point_fly_desertcrystal_002,sbg_desertcrystal_002_midclear,Desert,Night,ibg_desertcrystal_001,1,0,0,,4420020121.0,path_grd_mid_centurion_902,,,,,,,,,,,,,,,,,,,4420020121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032047,wave_campaign_hard_013,Campaign,90,7,True,False,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Night,ibg_cityforestundercrystal_001,33,42,0,,3320060131.0,path_grd_mid_small_002,path_grd_close_elite2_804,,path_grd_close_small_042,10.0,path_fly_close_small_029,12.0,path_grd_mid_small_043,5.0,path_fly_mid_elite2_808,0.0,path_grd_mid_special_065,5.0,path_grd_close_small_042,6.0,path_grd_mid_small_043,4.0,path_grd_close_small_048,2.0,1220040131,Drop,2220070131.0,Drop,1220040131.0,Dash,2220070131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,3320060231.0,Jump,3320060231.0,Jump,2220070131.0,Dash,1220040131.0,Dash,2220070131.0,Dash,1220040131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,2220070131.0,Dash,1220040131.0,Dash,2220070131.0,Dash,1220040131.0,Dash,1210030131.0,Dash,2210050131.0,Dash,3310020231.0,Dash,3310020231.0,Dash,1220040131.0,Jump,1220040131.0,Jump,2220070131.0,Drop,3320060131.0,Drop,1220040131.0,Dash,1220040131.0,Dash,2220070131.0,Dash,2220070131.0,Dash,2220070131.0,Dash,2220070131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,2220070131.0,Drop,2220070131.0,Drop,2220070131.0,Drop,2220070131.0,Drop
