stage_id,group_id,spot_mod,ui_theme,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6505207,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,2310040111,path_fly_mid_small_018,3210020111,Jump,3210020111.0,Jump,3210020111.0,Jump,3210020111.0,Jump,path_grd_mid_elite1_802,,3220050111.0,Drop,3220050111.0,Drop,2220050111.0,Drop,2320030211.0,Drop,path_grd_mid_small_070,,2220010111.0,Drop,2220010111.0,Drop,3220020111.0,Drop,2220010111.0,Drop,path_fly_mid_small_033,7.0,3210020111.0,Drop,3210020111.0,Drop,3210020111.0,Drop,3210040111.0,Drop,path_fly_mid_elite1_802,0.0,2210010111.0,Dash,2210010111.0,Dash,1210040111.0,Drop,2310040111.0,Drop,0,45,0,path_grd_mid_elite1_802,8.0,2120010111.0,Drop,2220010111.0,Drop,3220020111.0,Drop,2220050111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505208,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Day,ibg_cityforestunder_001,3320040111,path_grd_far_small_053,1220060111,Dash,1220060111.0,Dash,1220060111.0,Dash,3220020111.0,Dash,path_grd_mid_elite1_802,6.0,3220050111.0,Jump,3220050111.0,Jump,2220050111.0,Drop,3320040211.0,Drop,path_fly_mid_small_050,,2210010111.0,Drop,2210010111.0,Drop,2210010111.0,Drop,1210040111.0,Drop,path_grd_mid_elite2_808,0.0,3220050111.0,Jump,3220050111.0,Jump,3320040211.0,Drop,3320040111.0,Drop,path_fly_mid_special_016,6.0,2210010111.0,Drop,2110010111.0,Drop,2210010111.0,Drop,1210040111.0,Drop,0,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505209,wave_eventdungeon_019,Campaign,,90,7,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,2320030111,path_fly_mid_small_018,1210030111,Dash,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,path_grd_mid_elite2_805,5.0,3220010111.0,Dash,3220010111.0,Dash,3320030211.0,Drop,2320030211.0,Drop,path_fly_mid_small_036,10.0,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,path_grd_mid_elite2_805,0.0,3220010111.0,Dash,3220010111.0,Dash,3320030211.0,Drop,3320030211.0,Drop,path_grd_mid_elite1_802,10.0,3220010111.0,Dash,3220010111.0,Dash,3220060111.0,Drop,2320030111.0,Drop,0,45,0,path_fly_mid_small_005,,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505210,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,1320060111,path_grd_mid_small_055,2220010111,Drop,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,path_grd_mid_elite3_814,,2220020111.0,Dash,3320010211.0,Dash,2220040111.0,Dash,1320060211.0,Dash,path_grd_mid_small_011,8.0,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,path_grd_mid_elite3_814,0.0,2220020111.0,Dash,3320010211.0,Dash,2220040111.0,Drop,1320060111.0,Drop,path_grd_mid_small_043,8.0,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505211,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,3320060111,path_grd_mid_small_002,2220030111,Jump,3220060111.0,Jump,2220030111.0,Jump,3220060111.0,Jump,path_grd_mid_elite2_805,,2220030111.0,Drop,3220060111.0,Drop,3320060211.0,Drop,3320060211.0,Drop,path_grd_mid_small_012,8.0,2220030111.0,Drop,2220030111.0,Drop,3220060111.0,Drop,3220060111.0,Drop,path_grd_mid_elite2_805,0.0,2220030111.0,Drop,3220060111.0,Drop,3320060211.0,Drop,3320060111.0,Drop,path_grd_mid_special_025,7.0,2220030111.0,Drop,3120010111.0,Drop,3220060111.0,Drop,3220060111.0,Drop,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505212,wave_eventdungeon_019,Campaign,,180,6,False,False,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Day,ibg_cityforestunder_basedefense_001,1410010111,path_fly_mid_centurion_901,1410010111,Normal,,,,,,,path_fly_mid_small_018,,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,path_fly_mid_small_002,4.0,1210010111.0,Drop,1210010111.0,Drop,1210020111.0,Dash,1210020111.0,Dash,path_fly_mid_small_030,,1110010111.0,Dash,1110010111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,path_fly_mid_small_042,3.0,2210040111.0,Drop,1210030111.0,Dash,1110010111.0,Dash,1110010111.0,Dash,12,45,1,path_fly_mid_small_030,4.0,1210030111.0,Dash,1210030111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,path_fly_close_small_038,2210020111.0,Dash,2210020111.0,Dash,1210010111.0,Drop,1210010111.0,Drop,4.0,path_fly_mid_elite3_811,4.0,1110010111.0,Dash,1110010111.0,Dash,1110010111.0,Dash,3210030111.0,Normal,path_fly_mid_small_042,1210020111.0,Dash,1210020111.0,Dash,1210020111.0,Dash,1210010111.0,Dash,path_fly_close_small_038,4.0,3210020111.0,Dash,3210020111.0,Dash,1210010111.0,Drop,1310030211.0,Drop
6505213,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Day,ibg_cityforestunder_001,2320010111,path_grd_mid_small_002,3220040111,Dash,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,path_fly_mid_small_050,,3210010111.0,Dash,3210010111.0,Dash,3210010111.0,Dash,3210030111.0,Dash,path_grd_mid_elite1_802,8.0,3220040111.0,Drop,3220040111.0,Drop,3220060111.0,Drop,2320010211.0,Drop,path_grd_mid_elite2_808,0.0,3220040111.0,Dash,3220060111.0,Dash,1320030211.0,Drop,2320010111.0,Drop,path_fly_mid_small_050,10.0,3210010111.0,Dash,3210010111.0,Dash,3210010111.0,Dash,3210030111.0,Dash,0,42,0,path_grd_mid_small_043,7.0,3220040111.0,Drop,3220060111.0,Drop,3220040111.0,Drop,3220060111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505214,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,1320010111,path_grd_mid_small_002,1220040111,Jump,1220040111.0,Jump,1220040111.0,Jump,2220040111.0,Dash,path_grd_far_elite1_803,6.0,2220010111.0,Drop,2220010111.0,Drop,2220040111.0,Drop,1320010211.0,Drop,path_grd_mid_small_055,10.0,1220040111.0,Dash,1220040111.0,Dash,1220040111.0,Dash,1220050111.0,Dash,path_grd_far_elite1_803,0.0,2220010111.0,Drop,2220010111.0,Drop,2220040111.0,Drop,1320010111.0,Drop,path_grd_mid_small_070,7.0,1220040111.0,Jump,1220050111.0,Jump,1220040111.0,Jump,2220040111.0,Dash,0,24,18,path_grd_mid_small_043,6.0,2220010111.0,Drop,1220050111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505215,wave_eventdungeon_019,Campaign,,90,7,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,1320030111,path_grd_mid_small_011,1220020111,Drop,1220020111.0,Drop,1220020111.0,Drop,1220020111.0,Drop,path_fly_mid_small_050,,3210020111.0,Drop,3210020111.0,Drop,3210020111.0,Drop,3210030111.0,Dash,path_grd_mid_elite2_805,10.0,1220020111.0,Dash,1220020111.0,Dash,2320050211.0,Drop,2320050211.0,Drop,path_grd_mid_small_043,,1220020111.0,Dash,1220020111.0,Dash,1220020111.0,Dash,1220020111.0,Dash,path_grd_mid_elite2_805,0.0,1220020111.0,Dash,1220020111.0,Dash,2320050211.0,Drop,2320050211.0,Drop,0,48,0,path_grd_mid_small_070,10.0,1220020111.0,Drop,1220020111.0,Drop,1220020111.0,Drop,1320030111.0,Dash,path_fly_mid_small_036,3210020111.0,Drop,3210020111.0,Drop,3210030111.0,Drop,3210030111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505216,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,1310030111,path_grd_mid_small_052,2220030111,Drop,2220030111.0,Drop,2220030111.0,Drop,2220030111.0,Drop,path_fly_mid_elite1_802,,3210020111.0,Dash,3210020111.0,Dash,1210040111.0,Drop,1310030211.0,Drop,path_fly_mid_small_050,8.0,3210020111.0,Dash,3210020111.0,Dash,3210020111.0,Dash,1210040111.0,Dash,path_fly_mid_elite2_805,0.0,3210020111.0,Drop,3210020111.0,Drop,1310010211.0,Drop,1310030111.0,Drop,path_grd_mid_small_052,8.0,2220030111.0,Drop,2220030111.0,Drop,2220030111.0,Drop,2220030111.0,Drop,0,42,0,path_fly_mid_small_050,7.0,3210020111.0,Dash,3210020111.0,Dash,3210020111.0,Dash,1210040111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505217,wave_eventdungeon_019,Campaign,,90,7,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,2320060111,path_grd_mid_small_070,1220010111,Jump,1220010111.0,Jump,1220010111.0,Jump,2220050111.0,Dash,path_grd_mid_elite1_802,,1220010111.0,Dash,3220020111.0,Dash,2220050111.0,Drop,2320060211.0,Drop,path_grd_mid_small_012,,1220010111.0,Dash,3220020111.0,Dash,1220010111.0,Dash,3220020111.0,Dash,path_grd_mid_elite1_802,0.0,1220010111.0,Dash,3220020111.0,Dash,2220050111.0,Drop,2320060111.0,Drop,path_grd_mid_small_070,,1220010111.0,Drop,1220010111.0,Drop,3220020111.0,Drop,2220050111.0,Dash,0,42,0,path_grd_mid_small_070,,1220010111.0,Drop,1220010111.0,Drop,3220020111.0,Drop,2220050111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505218,wave_eventdungeon_019,Campaign,,90,7,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,1320060111,path_grd_mid_small_070,3220050111,Dash,3220050111.0,Dash,3220050111.0,Dash,2220040111.0,Dash,path_grd_mid_small_058,5.0,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,1320060211.0,Dash,path_grd_mid_elite1_802,,3220050111.0,Dash,3220050111.0,Dash,2220040111.0,Drop,1320060211.0,Drop,path_grd_mid_small_043,,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,path_grd_mid_elite2_805,0.0,3220050111.0,Dash,3220050111.0,Dash,1320060211.0,Drop,1320060111.0,Drop,0,48,0,path_grd_mid_small_070,10.0,3220050111.0,Drop,3220050111.0,Drop,3220050111.0,Drop,2220040111.0,Drop,path_grd_mid_small_008,2220040111.0,Drop,3220050111.0,Drop,3220050111.0,Drop,2220040111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505219,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,2320020111,path_grd_mid_small_002,1220040111,Jump,1220040111.0,Jump,1220040111.0,Jump,1220040111.0,Jump,path_grd_mid_elite1_802,5.0,1220040111.0,Dash,1220040111.0,Dash,3220060111.0,Drop,2320070211.0,Drop,path_grd_mid_small_049,10.0,1220040111.0,Drop,3220060111.0,Drop,3220060111.0,Drop,3220060111.0,Drop,path_grd_mid_elite2_805,0.0,1220040111.0,Drop,3220060111.0,Drop,2320070211.0,Drop,2320020111.0,Drop,path_grd_close_small_004,8.0,1220040111.0,Dash,3220060111.0,Dash,1220040111.0,Dash,3220060111.0,Dash,6,36,0,path_grd_mid_small_005,6.0,1220040111.0,Dash,3220060111.0,Dash,1220040111.0,Dash,3220060111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505220,wave_eventdungeon_019,Campaign,,90,7,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,3310040111,path_grd_mid_small_043,2220020111,Jump,2220020111.0,Jump,2220020111.0,Jump,2220020111.0,Jump,path_fly_far_elite1_803,5.0,1210030111.0,Drop,1210030111.0,Drop,1210010111.0,Drop,3310040211.0,Drop,path_grd_mid_small_034,8.0,2220020111.0,Dash,2220020111.0,Dash,2220020111.0,Dash,2320030211.0,Dash,path_fly_far_elite1_803,0.0,1210030111.0,Drop,1210030111.0,Drop,1210010111.0,Drop,3310040111.0,Drop,path_grd_mid_small_034,10.0,2220020111.0,Dash,2220020111.0,Dash,2220020111.0,Dash,2320030211.0,Dash,0,24,18,path_fly_mid_small_024,,1210030111.0,Drop,1210030111.0,Drop,1210010111.0,Drop,1210010111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505221,wave_eventdungeon_019,Campaign,,90,7,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Day,ibg_cityforestunder_001,3320050111,path_grd_mid_small_049,1220040111,Dash,1220040111.0,Dash,1220040111.0,Dash,1220040111.0,Dash,path_grd_mid_elite2_808,5.0,1220040111.0,Dash,1220040111.0,Dash,2320020211.0,Drop,3320040211.0,Drop,path_grd_mid_small_008,,3220020111.0,Drop,1220040111.0,Drop,1220040111.0,Drop,3220020111.0,Drop,path_grd_mid_small_043,,3220020111.0,Dash,1220040111.0,Dash,3220020111.0,Dash,1220040111.0,Dash,path_grd_mid_elite2_808,0.0,1220040111.0,Dash,1220040111.0,Dash,3320050111.0,Drop,3320040211.0,Drop,6,48,0,path_grd_close_small_067,10.0,1220040111.0,Dash,3220020111.0,Dash,1220040111.0,Dash,2320020211.0,Drop,path_grd_mid_small_040,3220020111.0,Dash,3220020111.0,Dash,1220040111.0,Dash,1220040111.0,Dash,,path_grd_mid_small_037,,3220020111.0,Dash,1220040111.0,Dash,3220020111.0,Dash,1220040111.0,Dash,,,,,,,,,,,,,,,,,,,
6505222,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,3320070111,path_grd_mid_small_055,3220050111,Drop,3220050111.0,Drop,3220050111.0,Drop,3220050111.0,Drop,path_grd_mid_elite2_805,,3220050111.0,Drop,3220050111.0,Drop,3320070211.0,Dash,3320070211.0,Dash,path_fly_mid_small_027,10.0,2210030111.0,Drop,1210020111.0,Dash,1210020111.0,Dash,1210020111.0,Dash,path_grd_mid_elite3_814,0.0,3220050111.0,Drop,3320070211.0,Jump,3320070211.0,Jump,3320070111.0,Jump,path_fly_mid_small_027,8.0,2210030111.0,Drop,1210020111.0,Dash,1210020111.0,Dash,1210020111.0,Dash,0,42,0,path_grd_mid_small_061,10.0,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505223,wave_eventdungeon_019,Campaign,,90,7,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,2320010111,path_grd_mid_small_002,3220040111,Jump,3220040111.0,Jump,3220040111.0,Jump,3220040111.0,Jump,path_grd_mid_small_012,5.0,3220040111.0,Dash,2220010111.0,Dash,3220040111.0,Dash,2320010211.0,Dash,path_grd_mid_small_034,10.0,3320080211.0,Drop,2220010111.0,Drop,3220040111.0,Drop,3220040111.0,Drop,path_grd_mid_elite2_805,0.0,3220040111.0,Drop,2220010111.0,Drop,3320080211.0,Drop,2320010111.0,Drop,path_fly_mid_small_008,8.0,3220040111.0,Jump,3220040111.0,Jump,2220010111.0,Jump,2220010111.0,Jump,0,39,0,path_grd_mid_small_037,,3220040111.0,Jump,2220010111.0,Jump,3220040111.0,Jump,2220010111.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505224,wave_eventdungeon_019,Campaign,,180,6,False,False,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Day,ibg_cityforestunder_basedefense_001,2420030211,path_grd_mid_centurion_902,2420030211,Normal,,,,,,,path_grd_mid_small_040,,2220020111.0,Dash,2220020111.0,Dash,2220020111.0,Dash,2220020111.0,Dash,path_grd_mid_small_075,,2220010111.0,Dash,2220010111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,path_grd_mid_elite2_805,4.0,1120010111.0,Drop,1120010111.0,Drop,3220030111.0,Drop,2320030211.0,Drop,path_grd_close_small_001,,3220010111.0,Jump,3220010111.0,Jump,3220010111.0,Jump,3220020111.0,Jump,13,27,0,path_fly_close_small_049,8.0,2210020111.0,Normal,1210010111.0,Normal,2110010111.0,Normal,2110010111.0,Normal,path_grd_mid_small_075,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,2320050211.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505225,wave_eventdungeon_019,Campaign,,180,5,False,False,point_grd_blacksmith_01,point_fly_blacksmith_01,sbg_cityforestunderbbg003_001,CityForestUnder,Day,ibg_cityforestunder_001,1520030111,b_grd_blacksmith_01,1520030111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505226,wave_eventdungeon_019,Campaign,,180,5,False,False,point_grd_blacksmith_01,point_fly_blacksmith_01,sbg_cityforestunderbbg003_001,CityForestUnder,Day,ibg_cityforestunder_001,1520030111,b_grd_blacksmith_01,1520030111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505227,wave_eventdungeon_019,Campaign,,180,5,False,False,point_grd_blacksmith_01,point_fly_blacksmith_01,sbg_cityforestunderbbg003_001,CityForestUnder,Day,ibg_cityforestunder_001,1520030111,b_grd_blacksmith_01,1520030111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505228,wave_eventdungeon_019,Campaign,,180,5,False,False,point_grd_blacksmith_01,point_fly_blacksmith_01,sbg_cityforestunderbbg003_001,CityForestUnder,Day,ibg_cityforestunder_001,1520030111,b_grd_blacksmith_01,1520030111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505229,wave_eventdungeon_019,Campaign,,180,5,False,False,point_grd_blacksmith_01,point_fly_blacksmith_01,sbg_cityforestunderbbg003_001,CityForestUnder,Day,ibg_cityforestunder_001,1520030111,b_grd_blacksmith_01,1520030111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
