stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,mod_value,target_list/0,wave_data/0/wave_path,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6221029,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,0,54,0,,2310070121.0,path_grd_mid_small_012,path_fly_mid_small_053,,path_fly_mid_elite2_808,8.0,path_grd_mid_small_043,,path_fly_mid_elite2_808,0.0,path_fly_mid_small_027,10.0,path_grd_mid_small_043,8.0,path_fly_mid_small_036,10.0,,,,,2220030121,Drop,2220030121.0,Drop,2220030121.0,Drop,2220030121.0,Drop,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,3210050121.0,Drop,1210030121.0,Dash,1210010121.0,Dash,2310070221.0,Drop,2310070221.0,Drop,2220030121.0,Drop,2220030121.0,Drop,2220030121.0,Drop,2220030121.0,Drop,1210030121.0,Dash,1210010121.0,Dash,2310070221.0,Drop,2310070221.0,Drop,3210050121.0,Drop,1210030121.0,Dash,1210030121.0,Dash,2310070121.0,Dash,2220030121.0,Drop,2220030121.0,Drop,2220030121.0,Drop,2220030121.0,Drop,1210030121.0,Dash,1210010121.0,Dash,1210030121.0,Dash,1210010121.0,Dash,,,,,,,,,,,,,,,,
6221030,wave_tower_elysion_011,Campaign,180,7,False,False,point_grd_mirrorcontainer_001,point_fly_mirrorcontainer_001,sbg_cityforestcrystalxba001_001,CityForest,Day,ibg_cityforestundercrystal_001,0,0,1,,4510010121.0,b_fly_mirrorcontainer_01,,,,,,,,,,,,,,,,,,,4510010121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6221031,wave_tower_elysion_011,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,0,30,12,,2320050131.0,path_grd_mid_small_002,path_grd_mid_special_065,6.0,path_grd_far_small_009,8.0,path_grd_mid_elite1_802,0.0,path_grd_far_small_050,,,,,,,,,,,,3220050131,Drop,3220050131.0,Drop,3220050131.0,Dash,2220040131.0,Dash,3120010131.0,Drop,3120010131.0,Drop,3220050131.0,Drop,2320050231.0,Drop,3220070131.0,Jump,3220070131.0,Jump,1220030131.0,Jump,2220040131.0,Jump,3220040131.0,Jump,3220040131.0,Jump,2220040131.0,Drop,2320050131.0,Drop,3220070131.0,Drop,1220030131.0,Drop,3220070131.0,Drop,1220030131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6221032,wave_tower_elysion_011,BaseDefense,60,6,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_basedefense_001,0,57,15,normal,,path_grd_mid_small_002,path_grd_mid_special_065,8.0,path_grd_far_small_044,10.0,path_grd_far_elite1_803,3.0,path_grd_mid_small_043,,path_grd_mid_special_025,,path_grd_mid_small_075,5.0,path_grd_mid_elite1_802,7.0,,,,,3220040131,Dash,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,3120010131.0,Jump,3220040131.0,Jump,2220030131.0,Drop,3220070131.0,Drop,3220040131.0,Dash,3220070131.0,Dash,3220040131.0,Dash,3220070131.0,Dash,1120010131.0,Jump,3220040131.0,Dash,3220070131.0,Drop,3320020231.0,Drop,3220040131.0,Jump,3220070131.0,Jump,3220040131.0,Jump,3220070131.0,Jump,1120010131.0,Jump,3220040131.0,Jump,3220070131.0,Drop,3220070131.0,Drop,3220040131.0,Dash,3220070131.0,Dash,3220040131.0,Dash,3220070131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,3220070131.0,Drop,3320020231.0,Drop,,,,,,,,,,,,,,,,
6221033,wave_tower_elysion_011,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,0,42,0,,1310030131.0,path_grd_mid_small_052,path_fly_mid_elite1_802,,path_fly_mid_small_050,8.0,path_fly_mid_elite2_805,0.0,path_grd_mid_small_052,8.0,path_fly_mid_small_050,7.0,,,,,,,,,2220030131,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Drop,1310030231.0,Drop,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Dash,3210020131.0,Drop,3210020131.0,Drop,1310010231.0,Drop,1310030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6221034,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,0,24,18,,3310040131.0,path_grd_mid_small_043,path_fly_far_elite1_803,5.0,path_grd_mid_small_034,8.0,path_fly_far_elite1_803,0.0,path_grd_mid_small_034,10.0,path_fly_mid_small_024,,,,,,,,,,2220020131,Jump,2220020131.0,Jump,2220020131.0,Jump,2220020131.0,Jump,1210030131.0,Drop,1210030131.0,Drop,1210010131.0,Drop,3310040231.0,Drop,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2320030231.0,Dash,1210030131.0,Drop,1210030131.0,Drop,1210010131.0,Drop,3310040131.0,Drop,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2320030231.0,Dash,1210030131.0,Drop,1210030131.0,Drop,1210010131.0,Drop,1210010131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6221035,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,0,48,9,,3320020131.0,path_grd_mid_small_002,path_grd_mid_elite2_808,5.0,path_grd_mid_small_037,9.0,path_grd_mid_small_040,,path_grd_mid_elite1_802,0.0,path_grd_far_elite2_806,10.0,path_grd_mid_small_005,,path_grd_mid_small_043,,,,,,1220040131,Jump,3220060131.0,Jump,1220040131.0,Jump,3220060131.0,Jump,1220040131.0,Dash,3220060131.0,Dash,2320020231.0,Drop,3320020231.0,Drop,1220040131.0,Dash,2220080131.0,Dash,1220040131.0,Dash,2220080131.0,Dash,1220040131.0,Dash,2220080131.0,Dash,1220040131.0,Dash,2220080131.0,Dash,1220040131.0,Dash,3220060131.0,Dash,2220080131.0,Drop,2320020231.0,Drop,1220040131.0,Dash,3220060131.0,Dash,3320020231.0,Drop,3320020131.0,Drop,1220040131.0,Dash,2220080131.0,Dash,1220040131.0,Dash,2220080131.0,Dash,1220040131.0,Drop,3220060131.0,Drop,1220040131.0,Drop,3220060131.0,Drop,,,,,,,,,,,,,,,,
6221036,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,9,30,0,,2320020131.0,path_grd_mid_small_068,path_grd_mid_small_008,,path_grd_mid_small_061,,path_grd_close_elite1_801,0.0,path_grd_mid_small_037,6.0,path_grd_mid_small_040,5.0,,,,,,,,,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,2320020231.0,Drop,1220050131.0,Drop,1220060131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,1220060131.0,Drop,2320020131.0,Drop,1220050131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,1220060131.0,Drop,1220060131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6221037,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,0,48,0,,2310070131.0,path_grd_mid_small_070,path_fly_mid_small_050,5.0,path_fly_mid_elite1_802,8.0,path_grd_mid_small_070,0.0,path_fly_mid_elite2_808,,path_grd_mid_small_043,9.0,path_fly_mid_small_036,,,,,,,,3220050131,Drop,3220050131.0,Drop,3220050131.0,Drop,2220040131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,1210010131.0,Dash,2310070231.0,Dash,2210020131.0,Dash,2210020131.0,Dash,1210010131.0,Drop,2310070231.0,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,2220040131.0,Dash,2210020131.0,Dash,1210010131.0,Drop,2310070231.0,Drop,2310070131.0,Drop,3220050131.0,Dash,2220040131.0,Dash,3220050131.0,Dash,2220040131.0,Dash,2210020131.0,Drop,2210020131.0,Drop,1210010131.0,Drop,1210010131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
6221038,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,0,42,0,,1310020131.0,path_fly_mid_small_018,path_fly_mid_elite1_802,5.0,path_fly_mid_small_027,8.0,path_fly_mid_small_036,0.0,path_fly_mid_elite1_802,7.0,path_fly_mid_small_024,,,,,,,,,,2210010131,Drop,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Dash,2210010131.0,Dash,3210040131.0,Dash,1310020231.0,Dash,3210050131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Drop,3210040131.0,Drop,3210050131.0,Drop,2210010131.0,Drop,2210010131.0,Dash,2210010131.0,Dash,3210040131.0,Drop,1310020131.0,Drop,3210040131.0,Drop,2210010131.0,Drop,3210050131.0,Drop,2210010131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6221039,wave_tower_elysion_011,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Elysion,ibg_tower_defense_001,0,33,27,20,,path_grd_mid_small_040,path_grd_far_small_044,,path_grd_far_small_050,10.0,path_fly_mid_elite1_802,4.0,path_grd_mid_small_034,10.0,path_fly_mid_small_008,8.0,path_grd_mid_small_076,10.0,path_fly_far_elite1_803,8.0,path_grd_far_small_035,10.0,,,2220010131,Dash,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,3220070131.0,Drop,2220080131.0,Drop,3220070131.0,Drop,3210010131.0,Drop,3210010131.0,Drop,3210030131.0,Drop,3310040231.0,Drop,2220080131.0,Drop,3220070131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,2220010131.0,Drop,2220010131.0,Drop,2220080131.0,Drop,2220040131.0,Normal,3210010131.0,Drop,3210010131.0,Drop,3210030131.0,Drop,3310040231.0,Drop,2220080131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,3320010231.0,Drop,,,,,,,,
6221040,wave_tower_elysion_011,Campaign,180,6,False,False,point_grd_laviathan_01,point_fly_laviathan_01,sbg_swamplandjunglebbg008,SwamplandJungle,Night,ibg_swamplandjungle_001,0,0,1,,1420060131.0,path_grd_mid_laviathan,,,,,,,,,,,,,,,,,,,1420060131,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6221041,wave_tower_elysion_011,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,0,18,24,,3320020151.0,path_grd_mid_small_043,path_grd_far_elite1_803,7.0,path_grd_far_small_044,4.0,path_grd_mid_small_070,,path_grd_far_elite1_803,0.0,path_grd_mid_small_073,5.0,,,,,,,,,3220050151,Dash,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,1120010151.0,Jump,1120010151.0,Jump,3220070151.0,Drop,3320020251.0,Drop,1220030151.0,Dash,3220070151.0,Drop,1220030151.0,Dash,3220070151.0,Drop,2220030151.0,Jump,2220030151.0,Jump,2220030151.0,Jump,2220040151.0,Jump,1220030151.0,Dash,1220030151.0,Dash,3220070151.0,Drop,3320020151.0,Drop,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6221042,wave_tower_elysion_011,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,0,42,0,,1310010151.0,path_grd_mid_small_055,path_fly_mid_elite1_802,,path_grd_mid_small_043,8.0,path_fly_mid_elite1_802,0.0,path_grd_mid_small_034,10.0,path_grd_mid_small_046,8.0,,,,,,,,,3220030151,Drop,3220030151.0,Drop,3220030151.0,Drop,3220030151.0,Drop,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1310010251.0,Dash,3220030151.0,Drop,3220030151.0,Drop,3220030151.0,Drop,3220080151.0,Drop,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1310010151.0,Dash,3220080151.0,Drop,3220030151.0,Drop,3220030151.0,Drop,3220030151.0,Drop,3220030151.0,Drop,3220030151.0,Drop,3220030151.0,Drop,3220080151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6221043,wave_tower_elysion_011,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,0,45,0,,1310040151.0,path_fly_mid_small_030,path_fly_mid_elite1_802,,path_fly_mid_small_036,,path_fly_mid_elite2_808,0.0,path_fly_mid_special_016,7.0,,,,,,,,,,,2210010151,Dash,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,1210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,2310070251.0,Drop,2210010151.0,Drop,2210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,2210010151.0,Dash,1210010151.0,Dash,2310070251.0,Drop,1310040151.0,Drop,2210010151.0,Dash,1210010151.0,Dash,2110010151.0,Dash,3210030151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6221044,wave_tower_elysion_011,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Elysion,ibg_tower_defense_001,6,54,0,20,,path_grd_mid_small_043,path_fly_mid_small_050,8.0,path_grd_close_small_013,10.0,path_fly_mid_elite1_802,3.0,path_grd_mid_small_043,12.0,path_fly_mid_small_030,10.0,path_grd_mid_small_075,10.0,path_fly_mid_elite1_802,,path_grd_mid_small_012,15.0,,,3220050151,Drop,3220050151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,2210020151.0,Dash,2210020151.0,Dash,2210020151.0,Dash,1210040151.0,Normal,2220010151.0,Jump,2220010151.0,Jump,2220010151.0,Jump,2220010151.0,Jump,2210020151.0,Normal,2210020151.0,Normal,1210040151.0,Drop,2310040251.0,Drop,2220010151.0,Dash,2220010151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,2210020151.0,Drop,1210040151.0,Drop,2210020151.0,Drop,1210040151.0,Dash,3220050151.0,Jump,3220050151.0,Jump,3220050151.0,Jump,3220050151.0,Jump,2210020151.0,Normal,2210020151.0,Normal,1210040151.0,Normal,2310040251.0,Normal,2220010151.0,Drop,3220050151.0,Normal,2220010151.0,Drop,3320010251.0,Normal,,,,,,,,
6221045,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,0,57,0,,3310050151.0,path_fly_mid_small_018,path_fly_mid_small_050,,path_fly_mid_elite2_808,10.0,path_fly_mid_small_036,,path_fly_mid_elite1_802,0.0,path_fly_mid_elite2_808,10.0,path_fly_mid_small_050,,path_fly_mid_small_036,8.0,,,,,1210020151,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,3210030151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,3310050251.0,Jump,3310050251.0,Drop,1210020151.0,Drop,1210020151.0,Drop,1210020151.0,Drop,1210020151.0,Drop,1210020151.0,Dash,1210020151.0,Dash,3210030151.0,Drop,2310060251.0,Drop,1210020151.0,Dash,1210020151.0,Dash,3310050251.0,Drop,3310050151.0,Drop,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,3210030151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,,,,,,,,,,,,,,,,
6221046,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,0,21,21,,3320020151.0,path_grd_mid_small_002,path_grd_mid_elite1_802,5.0,path_grd_far_small_044,8.0,path_grd_far_elite2_809,0.0,path_grd_mid_small_043,8.0,path_grd_far_small_044,8.0,,,,,,,,,3220050151,Dash,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,3220070151.0,Drop,3320050251.0,Drop,3220070151.0,Drop,3220070151.0,Drop,3220070151.0,Drop,3220070151.0,Drop,1120010151.0,Drop,3220050151.0,Drop,3320050251.0,Drop,3320020151.0,Drop,3220050151.0,Drop,3220070151.0,Drop,3220050151.0,Drop,3220070151.0,Drop,3220070151.0,Drop,3220050151.0,Drop,3220070151.0,Drop,3220050151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6221047,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,0,39,0,,2320010151.0,path_grd_mid_small_002,path_grd_mid_small_012,5.0,path_grd_mid_small_034,10.0,path_grd_mid_elite2_805,0.0,path_fly_mid_small_008,8.0,path_grd_mid_small_037,,,,,,,,,,3220040151,Jump,3220040151.0,Jump,3220040151.0,Jump,3220040151.0,Jump,3220040151.0,Dash,2220010151.0,Dash,3220040151.0,Dash,2320010251.0,Dash,3320080251.0,Drop,2220010151.0,Drop,3220040151.0,Drop,3220040151.0,Drop,3220040151.0,Drop,2220010151.0,Drop,3320080251.0,Drop,2320010151.0,Drop,3220040151.0,Jump,3220040151.0,Jump,2220010151.0,Jump,2220010151.0,Jump,3220040151.0,Jump,2220010151.0,Jump,3220040151.0,Jump,2220010151.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6221048,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,0,69,0,,1310020151.0,path_grd_mid_small_002,path_fly_mid_elite2_805,5.0,path_fly_mid_special_047,12.0,path_fly_mid_elite1_802,0.0,path_fly_mid_special_047,10.0,path_grd_mid_elite2_805,,path_fly_mid_small_002,8.0,,,,,,,2220010151,Dash,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,1210030151.0,Dash,1110010151.0,Dash,1310020251.0,Drop,1310010251.0,Drop,1210030151.0,Dash,2110010151.0,Dash,1210050151.0,Drop,1210050151.0,Drop,1210030151.0,Dash,1210030151.0,Dash,1210050151.0,Drop,1310010251.0,Drop,1210030151.0,Dash,2110010151.0,Dash,1210050151.0,Dash,1310020151.0,Dash,2220010151.0,Dash,2120010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6221049,wave_tower_elysion_011,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_basedefense_001,12,54,0,normal,,path_grd_close_small_067,path_grd_mid_elite2_808,,path_grd_mid_special_025,6.0,path_grd_mid_small_043,3.0,path_grd_mid_elite2_808,,path_grd_close_small_042,5.0,path_grd_mid_small_075,6.0,path_grd_mid_elite1_802,,,,,,3220060151,Dash,2220010151.0,Dash,2220010151.0,Dash,2320030251.0,Drop,2220010151.0,Dash,3220060151.0,Dash,2320020251.0,Drop,3220080151.0,Drop,2220010151.0,Dash,2220010151.0,Dash,3220060151.0,Drop,3220080151.0,Drop,2220010151.0,Dash,3220080151.0,Drop,3220060151.0,Dash,2320020251.0,Drop,2220010151.0,Dash,3220060151.0,Dash,2320030251.0,Drop,3220080151.0,Drop,3220080151.0,Drop,3220080151.0,Drop,3220080151.0,Drop,3220080151.0,Drop,2220010151.0,Jump,3220060151.0,Jump,2220010151.0,Jump,3220060151.0,Jump,2220010151.0,Dash,3220060151.0,Dash,3220080151.0,Drop,2320030151.0,Drop,,,,,,,,,,,,,,,,
6221050,wave_tower_elysion_011,Campaign,180,6,False,False,point_grd_mordernia_01,point_fly_mordernia_01,sbg_iceland_sky_001,IceLand,Day,ibg_iceland_001,0,1,0,,3520040151.0,b_fly_mordernia_01,,,,,,,,,,,,,,,,,,,3520040151,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
