stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,mod_value,target_list/0,wave_data/0/wave_path,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6220933,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,0,30,27,,2310060131.0,path_grd_mid_small_005,path_fly_mid_special_016,7.0,path_fly_far_small_031,,path_fly_mid_elite2_805,0.0,path_grd_far_small_044,,path_fly_far_special_048,8.0,,,,,,,,,1220040131,Dash,1220040131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,1110010131.0,Drop,1110010131.0,Drop,2210010131.0,Drop,2310060231.0,Drop,1210010131.0,Drop,1210010131.0,Drop,1210010131.0,Drop,1210040131.0,Drop,1210010131.0,Jump,1210010131.0,Jump,1210010131.0,Drop,2310060131.0,Drop,3220060131.0,Dash,2220040131.0,Dash,3220060131.0,Dash,2220040131.0,Dash,3110010131.0,Jump,3110010131.0,Jump,3110010131.0,Jump,1210010131.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220934,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,0,42,0,,1310030131.0,path_grd_mid_small_052,path_fly_mid_elite1_802,,path_fly_mid_small_050,8.0,path_fly_mid_elite2_805,0.0,path_grd_mid_small_052,8.0,path_fly_mid_small_050,7.0,,,,,,,,,2220030131,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Drop,1310030231.0,Drop,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Dash,3210020131.0,Drop,3210020131.0,Drop,1310010231.0,Drop,1310030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220935,wave_tower_elysion_010,Defense,90,6,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Elysion,ibg_tower_defense_001,0,51,0,20,,path_grd_mid_elite2_808,path_fly_mid_small_008,9.0,path_grd_mid_small_037,,path_fly_mid_elite1_802,,path_grd_mid_elite2_808,6.0,path_fly_mid_small_030,,path_grd_mid_small_043,,,,,,,,3220050131,Dash,3220050131.0,Dash,2320060231.0,Normal,2320060231.0,Normal,1210030131.0,Dash,1210030131.0,Dash,1210040131.0,Drop,2310030231.0,Drop,3220050131.0,Jump,3220050131.0,Jump,3220020131.0,Jump,3220020131.0,Jump,1210030131.0,Dash,1210030131.0,Dash,1210040131.0,Drop,2310030231.0,Drop,3220050131.0,Jump,3220050131.0,Jump,1320040231.0,Drop,2320060131.0,Drop,1210030131.0,Jump,1210030131.0,Jump,1210030131.0,Jump,2310030231.0,Drop,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,
6220936,wave_tower_elysion_010,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,0,24,18,,3310040131.0,path_grd_mid_small_043,path_fly_far_elite1_803,5.0,path_grd_mid_small_034,8.0,path_fly_far_elite1_803,0.0,path_grd_mid_small_034,10.0,path_fly_mid_small_024,,,,,,,,,,2220020131,Jump,2220020131.0,Jump,2220020131.0,Jump,2220020131.0,Jump,1210030131.0,Drop,1210030131.0,Drop,1210010131.0,Drop,3310040231.0,Drop,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2320030231.0,Dash,1210030131.0,Drop,1210030131.0,Drop,1210010131.0,Drop,3310040131.0,Drop,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2320030231.0,Dash,1210030131.0,Drop,1210030131.0,Drop,1210010131.0,Drop,1210010131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220937,wave_tower_elysion_010,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,0,42,0,,2310040131.0,path_grd_mid_small_002,path_fly_mid_elite1_802,6.0,path_fly_mid_small_005,8.0,path_fly_mid_elite2_805,0.0,path_grd_mid_small_043,10.0,path_fly_mid_small_024,,,,,,,,,,3220010131,Jump,3220010131.0,Jump,3220010131.0,Jump,3220010131.0,Jump,3210010131.0,Dash,3210010131.0,Dash,1210040131.0,Drop,2310040231.0,Drop,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,2310060231.0,Drop,2310040131.0,Drop,3220010131.0,Jump,3220010131.0,Jump,3220010131.0,Jump,3220010131.0,Jump,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220938,wave_tower_elysion_010,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,0,45,0,,2320060131.0,path_grd_mid_small_008,path_grd_mid_elite1_802,6.0,path_grd_mid_small_058,10.0,path_grd_mid_elite1_802,0.0,path_fly_mid_elite1_802,8.0,path_grd_mid_small_049,8.0,,,,,,,,,3220030131,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Dash,3220030131.0,Dash,3220060131.0,Dash,2320060231.0,Drop,3220060131.0,Drop,3220020131.0,Drop,3220060131.0,Drop,3220020131.0,Drop,3220030131.0,Dash,3220030131.0,Dash,3220060131.0,Dash,2320060131.0,Drop,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,2310050231.0,Drop,3220030131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220939,wave_tower_elysion_010,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_basedefense_001,0,48,9,normal,,path_grd_mid_elite1_802,path_grd_mid_small_043,6.0,path_fly_mid_small_050,4.0,path_grd_mid_elite2_808,4.0,path_grd_mid_small_070,10.0,path_grd_mid_small_012,5.0,path_grd_mid_small_075,6.0,path_grd_far_elite1_803,,,,,,1220040131,Jump,3220020131.0,Jump,2220050131.0,Drop,2320060231.0,Drop,1220040131.0,Jump,1220040131.0,Jump,3220020131.0,Drop,2320020231.0,Drop,1220040131.0,Drop,2210030131.0,Drop,3220020131.0,Drop,2220050131.0,Drop,1220040131.0,Dash,3220020131.0,Dash,2320060231.0,Drop,2320020231.0,Drop,1220040131.0,Jump,3220020131.0,Jump,3220020131.0,Jump,2220050131.0,Dash,3220020131.0,Dash,3220020131.0,Dash,3220020131.0,Dash,3220020131.0,Dash,3220020131.0,Dash,2220050131.0,Dash,3220020131.0,Dash,2220050131.0,Dash,1220040131.0,Jump,3220020131.0,Jump,2320060131.0,Drop,3320040231.0,Drop,,,,,,,,,,,,,,,,
6220940,wave_tower_elysion_010,Campaign,180,6,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_001,6,40,0,,1420040231.0,path_grd_mid_centurion_902,path_fly_mid_small_002,,path_fly_mid_special_016,4.0,path_grd_mid_small_049,4.0,path_grd_mid_small_076,,path_grd_close_small_001,8.0,path_fly_mid_small_024,,,,,,,,1420040231,Normal,,,,,,,3210010131.0,Jump,3210010131.0,Jump,3210010131.0,Jump,3210030131.0,Dash,2110010131.0,Drop,2110010131.0,Drop,3110010131.0,Drop,2210010131.0,Drop,2220020131.0,Dash,3220020131.0,Dash,2220020131.0,Dash,3320030231.0,Drop,1220010131.0,Jump,1220010131.0,Jump,1220010131.0,Jump,2220040131.0,Jump,2120010131.0,Normal,2120010131.0,Normal,1220010131.0,Normal,1220010131.0,Normal,1210030131.0,Dash,1210030131.0,Dash,3110010131.0,Dash,1310030231.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6220941,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,0,45,0,,2310040151.0,path_fly_mid_small_018,path_grd_mid_elite1_802,,path_grd_mid_small_070,,path_fly_mid_small_033,7.0,path_fly_mid_elite1_802,0.0,path_grd_mid_elite1_802,8.0,,,,,,,,,3210020151,Jump,3210020151.0,Jump,3210020151.0,Jump,3210020151.0,Jump,3220050151.0,Drop,3220050151.0,Drop,2220050151.0,Drop,2320030251.0,Drop,2220010151.0,Drop,2220010151.0,Drop,3220020151.0,Drop,2220010151.0,Drop,3210020151.0,Drop,3210020151.0,Drop,3210020151.0,Drop,3210040151.0,Drop,2210010151.0,Dash,2210010151.0,Dash,1210040151.0,Drop,2310040151.0,Drop,2120010151.0,Drop,2220010151.0,Drop,3220020151.0,Drop,2220050151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220942,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,18,33,0,,3310050151.0,path_grd_close_small_001,path_fly_mid_elite1_802,7.0,path_grd_close_small_051,,path_fly_mid_elite1_802,0.0,path_grd_close_small_042,,path_grd_mid_special_025,,,,,,,,,,3220030151,Jump,3220030151.0,Jump,3220030151.0,Dash,2220040151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,3310050251.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Dash,2220010151.0,Dash,1210010151.0,Dash,1210010151.0,Dash,3210030151.0,Drop,3310050151.0,Drop,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,2220040151.0,Dash,3120010151.0,Jump,3120010151.0,Jump,3120010151.0,Drop,3120010151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220943,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,0,30,27,,2310060151.0,path_grd_mid_small_005,path_fly_mid_special_016,7.0,path_fly_far_small_031,,path_fly_mid_elite2_805,0.0,path_grd_far_small_044,,path_fly_far_special_048,8.0,,,,,,,,,1220040151,Dash,1220040151.0,Dash,1220040151.0,Dash,1220040151.0,Dash,1110010151.0,Drop,1110010151.0,Drop,2210010151.0,Drop,2310060251.0,Drop,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,1210040151.0,Drop,1210010151.0,Jump,1210010151.0,Jump,1210010151.0,Drop,2310060151.0,Drop,3220060151.0,Dash,2220040151.0,Dash,3220060151.0,Dash,2220040151.0,Dash,3110010151.0,Jump,3110010151.0,Jump,3110010151.0,Jump,1210010151.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220944,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,0,24,18,,1320010151.0,path_grd_mid_small_002,path_grd_far_elite1_803,6.0,path_grd_mid_small_055,10.0,path_grd_far_elite1_803,0.0,path_grd_mid_small_070,7.0,path_grd_mid_small_043,6.0,,,,,,,,,1220040151,Jump,1220040151.0,Jump,1220040151.0,Jump,2220040151.0,Dash,2220010151.0,Drop,2220010151.0,Drop,2220040151.0,Drop,1320010251.0,Drop,1220040151.0,Dash,1220040151.0,Dash,1220040151.0,Dash,1220050151.0,Dash,2220010151.0,Drop,2220010151.0,Drop,2220040151.0,Drop,1320010151.0,Drop,1220040151.0,Jump,1220050151.0,Jump,1220040151.0,Jump,2220040151.0,Dash,2220010151.0,Drop,1220050151.0,Drop,2220010151.0,Drop,2220010151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220945,wave_tower_elysion_010,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_basedefense_001,12,39,9,normal,,path_grd_mid_small_070,path_grd_mid_elite1_802,5.0,path_fly_close_small_020,8.0,path_fly_mid_small_050,4.0,path_grd_mid_small_034,10.0,path_grd_close_small_069,8.0,path_grd_mid_small_075,6.0,path_fly_far_elite1_803,8.0,path_grd_mid_small_070,9.0,,,3220050151,Drop,3220050151.0,Drop,3220050151.0,Drop,2220040151.0,Normal,3220050151.0,Drop,3220050151.0,Drop,2220040151.0,Drop,2320070251.0,Drop,3220050151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,3210040151.0,Drop,3220050151.0,Drop,3210040151.0,Dash,3220050151.0,Drop,3310040251.0,Dash,3220050151.0,Jump,3220050151.0,Jump,3220050151.0,Jump,2320070251.0,Drop,3220050151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,2220040151.0,Normal,3220050151.0,Drop,3220050151.0,Drop,2220040151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,3210030151.0,Dash,3220050151.0,Drop,3310040251.0,Dash,3220050151.0,Drop,3220050151.0,Drop,1220050151.0,Drop,2320070151.0,Drop,,,,,,,,
6220946,wave_tower_elysion_010,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,0,21,21,,1320010151.0,path_grd_mid_small_046,path_grd_mid_elite1_802,,path_grd_far_small_044,8.0,path_grd_far_elite2_809,0.0,path_grd_far_small_044,,path_grd_mid_small_070,8.0,,,,,,,,,1220040151,Drop,1220040151.0,Drop,1220040151.0,Drop,3220080151.0,Drop,1220040151.0,Drop,1220040151.0,Drop,2220040151.0,Drop,1320010251.0,Drop,3220070151.0,Jump,1220040151.0,Jump,3220070151.0,Jump,1220040151.0,Jump,1220040151.0,Drop,1220040151.0,Drop,3220080151.0,Drop,1320010151.0,Drop,3220070151.0,Jump,1220040151.0,Jump,3220070151.0,Jump,1220040151.0,Jump,1220040151.0,Drop,1220040151.0,Drop,3220080151.0,Drop,2220040151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220947,wave_tower_elysion_010,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,0,54,0,,2320020151.0,path_grd_mid_special_025,path_fly_mid_small_036,7.0,path_grd_mid_small_058,7.0,path_fly_mid_small_042,,path_fly_mid_small_030,0.0,path_grd_mid_elite1_802,,path_grd_mid_small_043,,,,,,,,1120010151,Jump,1120010151.0,Jump,3220020151.0,Drop,3320050251.0,Drop,3210030151.0,Dash,2210040151.0,Dash,3210010151.0,Dash,2210040151.0,Dash,3220030151.0,Dash,3220030151.0,Dash,3220030151.0,Dash,2220040151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Drop,3210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,2210040151.0,Drop,2310050251.0,Drop,3220030151.0,Dash,3220030151.0,Dash,2220040151.0,Drop,2320020151.0,Jump,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6220948,wave_tower_elysion_010,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,18,48,0,,3320070151.0,path_grd_close_small_007,path_grd_mid_elite2_805,,path_fly_mid_special_016,8.0,path_grd_close_small_013,12.0,path_grd_mid_elite2_808,0.0,path_fly_close_small_029,,path_grd_mid_special_065,5.0,,,,,,,3220050151,Drop,3220050151.0,Drop,2220010151.0,Drop,2220010151.0,Drop,3220050151.0,Dash,3220050151.0,Dash,2320010251.0,Dash,2320010251.0,Dash,3110010151.0,Drop,3110010151.0,Drop,3110010151.0,Drop,3210030151.0,Drop,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2320020251.0,Drop,3320070151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,3210030151.0,Drop,2220030151.0,Dash,2220030151.0,Dash,3220050151.0,Drop,2220040151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
6220949,wave_tower_elysion_010,Defense,90,8,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Elysion,ibg_tower_defense_001,12,60,0,20,,path_grd_mid_elite1_802,path_grd_close_small_067,12.0,path_grd_mid_special_025,10.0,path_fly_close_small_004,,path_grd_mid_elite2_805,3.0,path_fly_mid_small_030,12.0,path_fly_mid_small_005,,path_grd_mid_small_076,10.0,path_fly_mid_elite2_808,,,,1220060151,Normal,1220060151.0,Normal,2220040151.0,Drop,1320060251.0,Drop,3220050151.0,Dash,3220050151.0,Dash,3220020151.0,Normal,3220020151.0,Normal,2120010151.0,Jump,2120010151.0,Jump,1220060151.0,Dash,2220040151.0,Dash,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,1320060251.0,Drop,1320060151.0,Normal,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,2310030251.0,Dash,2210020151.0,Dash,2210020151.0,Dash,2210020151.0,Dash,2210020151.0,Dash,3220050151.0,Jump,3220050151.0,Jump,2220040151.0,Jump,2220040151.0,Jump,1210020151.0,Drop,1210020151.0,Drop,3310050251.0,Drop,3310050251.0,Drop,,,,,,,,
6220950,wave_tower_elysion_010,Campaign,180,6,False,False,point_grd_gravedigger_01,point_fly_gravedigger_01,sbg_gravedigger_001,gravedigger,Day,ibg_cityforestunder_001,0,0,1,,3520020151.0,b_grd_gravedigger_01,,,,,,,,,,,,,,,,,,,3520020151,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
